Time,J01_9082_4,J01_9082_4,J01_9082_4,J01_9082_3,J01_9082_3,J01_9082_3,J01_9082_2,J01_9082_2,J01_9082_2
8/6/2022 0:00,33.5,0.55,0.009,39.9,0.05,0,62.1,0.68,0.025
8/7/2022 0:00,33.5,0.53,0.009,39.9,0.03,0,62.1,0.64,0.024
8/8/2022 0:00,33.5,0.54,0.01,39.9,0.07,0,62,0.8,0.034
8/9/2022 0:00,33.5,0.55,0.009,39.9,0.03,0,62,0.77,0.031
8/10/2022 0:00,33.5,0.59,0.011,39.9,0.01,0,62.1,0.73,0.028
8/11/2022 0:00,33.5,0.55,0.009,39.9,0.01,0,62.1,0.72,0.028
8/12/2022 0:00,33.5,0.57,0.011,39.9,0.03,0,62.1,0.7,0.027
8/13/2022 0:00,33.6,0.51,0.008,39.9,0.03,0,62,0.74,0.031
8/14/2022 0:00,33.6,0.49,0.007,39.9,0.03,0,62.1,0.7,0.028
8/15/2022 0:00,33.5,0.61,0.013,39.9,0.06,0,62,0.75,0.031
8/16/2022 0:00,33.5,0.56,0.01,39.9,0.07,0,62,0.8,0.033
8/17/2022 0:00,33.5,0.55,0.01,39.9,0.08,0,62,0.81,0.033
8/18/2022 0:00,33.6,0.5,0.008,39.8,0.11,0,62,0.82,0.034
8/19/2022 0:00,33.5,0.59,0.012,39.9,0.1,0,61.9,0.88,0.039
8/20/2022 0:00,33.5,0.59,0.011,39.8,0.13,0,61.8,0.94,0.044
8/21/2022 0:00,33.4,0.64,0.014,39.8,0.11,0,61.9,0.84,0.037
8/22/2022 0:00,33.5,0.61,0.014,39.9,0.07,0,61.9,0.84,0.036
8/23/2022 0:00,33.5,0.59,0.011,39.8,0.1,0,61.9,0.87,0.039
8/24/2022 0:00,33.4,0.66,0.016,39.8,0.11,0,61.9,0.92,0.043
8/25/2022 0:00,33.5,0.58,0.012,39.9,0.08,0,62,0.82,0.034
8/26/2022 0:00,33.5,0.58,0.012,39.9,0.09,0,61.9,0.84,0.037
8/27/2022 0:00,33.4,0.63,0.013,39.8,0.12,0,61.9,0.9,0.041
8/28/2022 0:00,33.5,0.59,0.011,39.8,0.11,0,61.9,0.87,0.039
8/29/2022 0:00,33.5,0.62,0.014,39.9,0.08,0,61.9,0.87,0.04
8/30/2022 0:00,33.5,0.58,0.01,39.9,0.04,0,62,0.76,0.03
8/31/2022 0:00,33.4,0.64,0.014,39.9,0.03,0,62,0.82,0.035
9/1/2022 0:00,,,,,,,,,
9/2/2022 0:00,,,,,,,,,
9/3/2022 0:00,,,,,,,,,
9/4/2022 0:00,,,,,,,,,
9/5/2022 0:00,,,,,,,,,
9/6/2022 0:00,33.5,0.61,0.012,39.9,0.02,0,,,
9/7/2022 0:00,33.4,0.64,0.013,39.9,0.04,0,61.8,0.98,0.051
9/8/2022 0:00,33.4,0.7,0.016,39.9,0.05,0,61.7,1.07,0.061
9/9/2022 0:00,32.7,1.4,0.134,39.9,0.07,0,61,1.73,0.222
9/10/2022 0:00,33.4,0.7,0.016,39.9,0.06,0,61.8,0.95,0.047
9/11/2022 0:00,33.5,0.55,0.009,39.9,0.03,0,61.9,0.92,0.043
9/12/2022 0:00,33.4,0.63,0.015,39.9,0.02,0,61.9,0.9,0.042
9/13/2022 0:00,33.4,0.63,0.013,39.9,0.01,0,62,0.76,0.031
9/14/2022 0:00,33.4,0.68,0.017,39.9,0.04,0,62,0.78,0.032
9/15/2022 0:00,33.4,0.71,0.016,39.9,0.02,0,62,0.74,0.029
9/16/2022 0:00,33.4,0.71,0.018,40,-0.01,0,62.1,0.65,0.023
9/17/2022 0:00,33.3,0.73,0.018,39.9,0.03,0,62.1,0.71,0.028
9/18/2022 0:00,33.4,0.69,0.016,39.9,0.04,0,62,0.74,0.03
9/19/2022 0:00,33.4,0.68,0.017,39.9,0.02,0,62,0.8,0.035
9/20/2022 0:00,33.4,0.65,0.02,39.9,0.02,0,62,0.79,0.033
9/21/2022 0:00,33.4,0.67,0.016,39.9,0.01,0,62,0.76,0.032
9/22/2022 0:00,33.4,0.63,0.013,39.9,0.01,0,62,0.76,0.033
9/23/2022 0:00,33.4,0.68,0.016,39.9,0.01,0,61.9,0.85,0.04
9/24/2022 0:00,33.3,0.73,0.017,40,-0.01,0,61.9,0.9,0.042
9/25/2022 0:00,33.4,0.71,0.017,39.9,0,0,62,0.81,0.036
9/26/2022 0:00,33.3,0.77,0.022,40,0,0,61.9,0.88,0.041
9/27/2022 0:00,33.4,0.69,0.015,39.9,0.02,0,61.9,0.86,0.04
9/28/2022 0:00,33.3,0.76,0.019,39.9,0.04,0,61.9,0.91,0.045
9/29/2022 0:00,33.3,0.78,0.023,39.9,0.09,0,61.7,1.05,0.058
9/30/2022 0:00,33.2,0.93,0.033,39.8,0.12,0,61.7,1.09,0.064
10/1/2022 0:00,33.2,0.89,0.027,39.8,0.11,0,61.8,1,0.051
