Time,J01_9144_1,J01_9144_1,J01_9144_1,J01_9364_3,J01_9364_3,J01_9364_3,J03_9221_1,J03_9221_1,J03_9221_1
1/2/2022 0:00,87.6,0.14,0.001,22.6,29.8,1.09,62.4,1.1,0.119
1/3/2022 0:00,87.6,0.21,0.002,23.4,29,0.799,62.4,1.12,0.124
1/4/2022 0:00,87.5,0.29,0.006,23.9,28.5,0.638,62.4,1.14,0.131
1/5/2022 0:00,87.5,0.24,0.003,24.2,28.2,0.548,62.4,1.13,0.128
1/6/2022 0:00,87.7,0.13,0.001,24.6,27.8,0.452,62.4,1.14,0.13
1/7/2022 0:00,87.4,0.35,0.005,24.8,27.6,0.401,62.4,1.15,0.133
1/8/2022 0:00,87.6,0.22,0.002,24.9,27.5,0.379,62.4,1.1,0.118
1/9/2022 0:00,87.7,0.13,0.001,25,27.4,0.352,62.4,1.13,0.127
1/10/2022 0:00,87.5,0.25,0.003,25.1,27.3,0.332,62.4,1.13,0.128
1/11/2022 0:00,87.7,0.12,0.001,25.1,27.3,0.323,62.4,1.15,0.136
1/12/2022 0:00,87.6,0.18,0.002,25,27.4,0.348,62.4,1.14,0.132
1/13/2022 0:00,87.6,0.23,0.002,25.1,27.3,0.324,62.4,1.13,0.128
1/14/2022 0:00,87.6,0.18,0.002,25,27.4,0.343,62.4,1.16,0.138
1/15/2022 0:00,87,0.77,0.037,24.4,28,0.526,62.2,1.28,0.204
1/16/2022 0:00,87.4,0.39,0.012,25.1,27.3,0.331,62.4,1.16,0.136
1/17/2022 0:00,87.5,0.33,0.006,25.2,27.2,0.311,62.4,1.11,0.121
1/18/2022 0:00,87.5,0.27,0.003,25,27.4,0.357,62.4,1.14,0.131
1/19/2022 0:00,87.6,0.23,0.002,25.2,27.2,0.302,62.4,1.13,0.128
1/20/2022 0:00,87.7,0.08,0.001,25.3,27.1,0.288,62.4,1.13,0.128
1/21/2022 0:00,87.6,0.18,0.001,25.5,26.9,0.251,62.4,1.15,0.134
1/22/2022 0:00,87.7,0.12,0.002,25.7,26.7,0.225,62.4,1.14,0.137
1/23/2022 0:00,87.7,0.04,0.001,25.3,27.1,0.291,62.4,1.12,0.126
1/24/2022 0:00,87.6,0.14,0.004,25.2,27.2,0.304,62.4,1.1,0.118
1/25/2022 0:00,87.5,0.26,0.004,25.3,27.1,0.301,62.4,1.14,0.131
1/26/2022 0:00,87.5,0.29,0.007,25.2,27.1,0.303,62.3,1.19,0.147
1/27/2022 0:00,87.6,0.14,0.002,25.5,26.9,0.26,62.4,1.13,0.129
1/28/2022 0:00,87.6,0.2,0.003,25.4,27,0.263,62.3,1.17,0.141
1/29/2022 0:00,87.6,0.19,0.002,25.5,26.9,0.245,62.4,1.15,0.134
1/30/2022 0:00,87.6,0.15,0.002,25.7,26.7,0.223,62.4,1.12,0.125
1/31/2022 0:00,87.5,0.27,0.003,25.6,26.8,0.229,62.4,1.13,0.126
2/1/2022 0:00,87.5,0.3,0.005,25.5,26.9,0.255,62.4,1.16,0.139
2/2/2022 0:00,87.4,0.35,0.01,25.5,26.9,0.252,62.3,1.17,0.144
2/3/2022 0:00,87.4,0.38,0.008,25.6,26.8,0.241,62.3,1.19,0.157
2/4/2022 0:00,87.5,0.27,0.01,25.5,26.9,0.25,62.4,1.16,0.139
2/5/2022 0:00,87.6,0.23,0.008,25.4,26.9,0.261,62.2,1.28,0.184
2/6/2022 0:00,87.5,0.29,0.007,25.6,26.8,0.238,62.3,1.17,0.142
2/7/2022 0:00,87.4,0.35,0.009,25.2,27.2,0.302,62.3,1.19,0.151
2/8/2022 0:00,87.5,0.32,0.006,25.2,27.1,0.303,62.3,1.19,0.148
2/9/2022 0:00,87.3,0.45,0.013,25.2,27.2,0.307,62.3,1.23,0.163
2/10/2022 0:00,87.4,0.43,0.012,25.3,27.1,0.291,62.2,1.3,0.191
2/11/2022 0:00,87.5,0.32,0.01,25.5,26.9,0.277,62.3,1.18,0.145
2/12/2022 0:00,87.5,0.28,0.007,25.6,26.8,0.244,62.3,1.19,0.151
2/13/2022 0:00,87.6,0.18,0.003,25.9,26.5,0.177,62.4,1.16,0.14
2/14/2022 0:00,87.5,0.24,0.007,25.7,26.7,0.214,62.4,1.16,0.139
2/15/2022 0:00,87.1,0.66,0.04,24.4,28,0.621,62.2,1.32,0.239
2/16/2022 0:00,87.4,0.37,0.008,22,30.4,1.51,62.4,1.16,0.137
2/17/2022 0:00,87.6,0.19,0.005,25.6,26.8,0.244,62.4,1.13,0.13
2/18/2022 0:00,87.6,0.2,0.007,26,26.4,0.167,62.4,1.14,0.13
2/19/2022 0:00,87.6,0.22,0.006,26.1,26.3,0.152,62.4,1.14,0.133
2/20/2022 0:00,87.4,0.37,0.008,26.2,26.2,0.135,62.4,1.1,0.119
2/21/2022 0:00,87.3,0.45,0.011,26.2,26.2,0.138,62.4,1.13,0.127
2/22/2022 0:00,87.1,0.65,0.048,25.3,27.1,0.448,62.3,1.22,0.167
2/23/2022 0:00,86.9,0.84,0.213,18.3,34.1,3.96,62.1,1.41,0.409
2/24/2022 0:00,87.5,0.29,0.004,24.6,27.8,0.46,62.4,1.12,0.125
2/25/2022 0:00,87.5,0.29,0.005,25.7,26.7,0.213,62.4,1.12,0.126
2/26/2022 0:00,87.6,0.14,0.005,26.1,26.3,0.153,62.3,1.17,0.14
2/27/2022 0:00,87.7,0.11,0.003,26.5,25.9,0.104,62.4,1.13,0.13
2/28/2022 0:00,87.6,0.21,0.005,26.4,26,0.111,62.3,1.17,0.144
3/1/2022 0:00,87.5,0.26,0.008,26.6,25.8,0.097,62.3,1.18,0.147
3/2/2022 0:00,87.6,0.21,0.007,26.6,25.8,0.092,62.3,1.21,0.162
3/3/2022 0:00,87.4,0.43,0.012,26.5,25.9,0.101,62.3,1.17,0.147
3/4/2022 0:00,87.3,0.46,0.019,25.7,26.7,0.235,62.4,1.16,0.15
3/5/2022 0:00,87.4,0.42,0.01,26.2,26.2,0.144,62.4,1.12,0.124
3/6/2022 0:00,87.5,0.29,0.004,26.7,25.7,0.08,62.4,1.12,0.124
3/7/2022 0:00,87.6,0.16,0.004,26.8,25.6,0.069,62.4,1.12,0.128
3/8/2022 0:00,87.6,0.22,0.005,27,25.4,0.06,62.4,1.12,0.124
3/9/2022 0:00,87.4,0.35,0.006,26.9,25.5,0.064,62.4,1.15,0.135
3/10/2022 0:00,87.4,0.34,0.007,26.5,25.9,0.108,62.4,1.1,0.12
3/11/2022 0:00,87.7,0.08,0.005,26.9,25.5,0.069,62.4,1.15,0.136
3/12/2022 0:00,87.7,0.05,0.002,27.1,25.3,0.046,62.3,1.17,0.143
3/13/2022 0:00,87.5,0.28,0.007,27.2,25.2,0.043,62.3,1.18,0.152
3/14/2022 0:00,87.6,0.15,0.002,26.8,25.6,0.073,62.3,1.24,0.17
3/15/2022 0:00,87.6,0.15,0.004,26.7,25.7,0.08,62.4,1.16,0.139
3/16/2022 0:00,87.6,0.21,0.004,26.8,25.6,0.078,62.4,1.15,0.135
3/17/2022 0:00,87.8,0.03,0.002,26.9,25.5,0.066,62.4,1.12,0.123
3/18/2022 0:00,87.7,0.04,0.002,26.8,25.6,0.078,62.4,1.11,0.123
3/19/2022 0:00,87.3,0.47,0.062,26.5,25.9,0.214,62.3,1.26,0.345
3/20/2022 0:00,87.5,0.33,0.01,20.2,32.2,2.59,62.2,1.34,0.256
3/21/2022 0:00,87.6,0.16,0.002,25.1,27.3,0.346,62.3,1.18,0.148
3/22/2022 0:00,87.8,0.02,0.002,26,26.4,0.174,62.3,1.22,0.16
3/23/2022 0:00,87.7,0.04,0.001,26.5,25.9,0.102,62.3,1.24,0.166
3/24/2022 0:00,87.8,0.02,0.001,26.8,25.6,0.075,62.3,1.22,0.159
3/25/2022 0:00,87.7,0.11,0.002,27,25.3,0.051,62.3,1.22,0.161
3/26/2022 0:00,87.4,0.36,0.008,27.2,25.2,0.041,62.3,1.19,0.149
3/27/2022 0:00,87.4,0.42,0.008,27.4,25,0.028,62.4,1.15,0.135
3/28/2022 0:00,85.3,2.47,1.91,27.4,25,7.35,59.6,3.89,8.87
3/29/2022 0:00,87,0.83,0.048,12,40.4,9.7,62,1.51,0.324
3/30/2022 0:00,87.5,0.32,0.004,17.6,34.8,4.13,62.3,1.18,0.146
3/31/2022 0:00,87.5,0.3,0.003,23.1,29.3,0.993,62.3,1.19,0.146
4/1/2022 0:00,87.5,0.31,0.003,25.1,27.3,0.341,62.3,1.16,0.139
4/2/2022 0:00,87.5,0.32,0.004,25.4,27,0.263,62.4,1.12,0.126
4/3/2022 0:00,87.5,0.28,0.003,25.7,26.7,0.215,62.4,1.11,0.12
4/4/2022 0:00,87.5,0.29,0.003,25.8,26.6,0.195,62.4,1.14,0.131
4/5/2022 0:00,87.6,0.14,0.001,26.4,26,0.117,62.4,1.15,0.135
4/6/2022 0:00,87.7,0.04,0.004,26.5,25.8,0.097,62.3,1.17,0.142
4/7/2022 0:00,87.6,0.19,0.008,26.2,26.2,0.147,62.3,1.23,0.164
4/8/2022 0:00,87.8,0.01,0.001,26.3,26.1,0.134,62.3,1.22,0.16
4/9/2022 0:00,87.6,0.15,0.004,26.5,25.9,0.104,62.3,1.21,0.157
4/10/2022 0:00,87.5,0.3,0.004,26.7,25.7,0.085,62.4,1.14,0.134
4/11/2022 0:00,87.4,0.36,0.006,26.6,25.8,0.09,62.4,1.13,0.129
4/12/2022 0:00,87.5,0.26,0.004,26.5,25.9,0.165,62.4,1.16,0.136
4/13/2022 0:00,87.6,0.23,0.003,26.9,25.5,0.061,62.4,1.12,0.125
4/14/2022 0:00,87.6,0.22,0.002,26.8,25.6,0.072,62.3,1.16,0.14
4/15/2022 0:00,87.6,0.21,0.002,26.6,25.8,0.091,62.4,1.14,0.133
4/16/2022 0:00,87.4,0.34,0.004,26.7,25.7,0.085,62.4,1.13,0.129
4/17/2022 0:00,87.6,0.23,0.003,26.9,25.5,0.064,62.4,1.13,0.129
4/18/2022 0:00,87.6,0.21,0.002,26.9,25.5,0.067,62.4,1.14,0.132
4/19/2022 0:00,87.4,0.34,0.012,27,25.3,0.054,62.4,1.13,0.13
4/20/2022 0:00,87.5,0.33,0.005,27.1,25.2,0.045,62.4,1.12,0.125
4/21/2022 0:00,87.5,0.26,0.003,27.2,25.2,0.042,62.4,1.15,0.134
4/22/2022 0:00,87.2,0.61,0.139,18.3,34.1,4.57,62,1.48,0.77
4/23/2022 0:00,87.7,0.1,0.002,25.7,26.7,0.23,62.4,1.15,0.134
4/24/2022 0:00,88,-0.17,0,27.2,25.2,0.044,62.3,1.17,0.142
4/25/2022 0:00,87.8,-0.04,0,27.5,24.9,0.023,62.3,1.25,0.174
4/26/2022 0:00,87.6,0.19,0.003,27.8,24.6,0.012,62.3,1.25,0.178
4/27/2022 0:00,87.4,0.35,0.005,28.1,24.3,0.005,62.4,1.15,0.135
4/28/2022 0:00,87.5,0.31,0.004,28.5,23.9,0.001,62.4,1.15,0.137
4/29/2022 0:00,87.6,0.22,0.002,28.5,23.9,0.001,62.3,1.16,0.14
4/30/2022 0:00,87.7,0.13,0.002,28.7,23.7,0,62.3,1.19,0.148
5/1/2022 0:00,87.5,0.24,0.002,28.9,23.5,0,62.4,1.14,0.133
5/2/2022 0:00,87.5,0.33,0.004,28.7,23.7,0,62.4,1.16,0.137
5/3/2022 0:00,87.5,0.28,0.004,28.8,23.6,0,62.4,1.14,0.131
5/4/2022 0:00,87.5,0.25,0.003,29,23.3,0,62.4,1.12,0.126
5/5/2022 0:00,87.6,0.22,0.003,29.1,23.3,0.002,62.4,1.11,0.124
5/6/2022 0:00,87.5,0.28,0.004,28.8,23.6,0.004,62.3,1.17,0.142
5/7/2022 0:00,87.5,0.33,0.005,29,23.4,0,62.4,1.16,0.14
5/8/2022 0:00,87.5,0.3,0.004,28.7,23.7,0,62.4,1.14,0.133
5/9/2022 0:00,87.6,0.22,0.002,28.6,23.8,0,62.4,1.15,0.134
5/10/2022 0:00,87.6,0.2,0.002,28.3,24.1,0.001,62.4,1.13,0.129
5/11/2022 0:00,87.5,0.24,0.002,28.4,24,0.001,62.4,1.16,0.139
5/12/2022 0:00,87.8,-0.06,0.001,28.4,24,0.001,62.3,1.17,0.143
5/13/2022 0:00,87.9,-0.11,0.001,28.3,24.1,0.001,62.4,1.16,0.139
5/14/2022 0:00,87.9,-0.09,0.001,27.2,25.2,0.283,62.3,1.22,0.158
5/15/2022 0:00,87.7,0.04,0.001,28.1,24.2,0.011,62.3,1.2,0.152
5/16/2022 0:00,87.4,0.34,0.006,29.2,23.2,0,62.4,1.14,0.135
5/17/2022 0:00,87.4,0.4,0.008,29.4,23,0,62.4,1.15,0.138
5/18/2022 0:00,87.4,0.38,0.007,29.5,22.9,0,62.4,1.16,0.138
5/19/2022 0:00,87.4,0.37,0.006,29.5,22.9,0,62.3,1.18,0.146
5/20/2022 0:00,87.2,0.62,0.029,27.8,24.6,0.055,62,1.55,0.367
5/21/2022 0:00,87.4,0.42,0.008,29,23.4,0,62.3,1.21,0.153
5/22/2022 0:00,87.4,0.36,0.006,29.5,22.9,0,62.3,1.18,0.144
5/23/2022 0:00,87.3,0.48,0.013,29.4,22.9,0,62.3,1.17,0.142
5/24/2022 0:00,87.4,0.42,0.008,29.6,22.8,0,62.4,1.15,0.137
5/25/2022 0:00,87.4,0.35,0.006,29.7,22.7,0,62.4,1.15,0.137
5/26/2022 0:00,87.4,0.35,0.006,29.8,22.6,0,62.3,1.18,0.146
5/27/2022 0:00,87.4,0.42,0.009,29.8,22.5,0,62.3,1.17,0.143
5/28/2022 0:00,86.8,1.01,0.12,29.9,22.5,0,62.3,1.17,0.143
5/29/2022 0:00,87.4,0.34,0.006,30,22.4,0,62.3,1.17,0.158
5/30/2022 0:00,87.4,0.4,0.01,29.9,22.5,0,62.4,1.14,0.134
5/31/2022 0:00,87.5,0.25,0.003,29.9,22.5,0,62.4,1.12,0.125
6/1/2022 0:00,87.4,0.37,0.008,30,22.4,0,62.4,1.16,0.138
6/2/2022 0:00,87.4,0.38,0.008,30.1,22.3,0,62.4,1.16,0.14
6/3/2022 0:00,87.3,0.48,0.016,30,22.4,0,62.3,1.19,0.152
6/4/2022 0:00,87.3,0.53,0.017,30.1,22.3,0,62.4,1.15,0.138
6/5/2022 0:00,87.4,0.43,0.01,30.2,22.2,0,62.4,1.11,0.126
6/6/2022 0:00,87.4,0.41,0.013,30.3,22.1,0,62.3,1.17,0.144
6/7/2022 0:00,87.4,0.4,0.01,30.1,22.3,0,62.4,1.15,0.14
6/8/2022 0:00,87.3,0.46,0.014,30.1,22.3,0,62.4,1.14,0.134
6/9/2022 0:00,87.4,0.34,0.006,30.1,22.3,0.007,62.4,1.14,0.133
6/10/2022 0:00,87.3,0.44,0.015,30.4,22,0,62.4,1.15,0.134
6/11/2022 0:00,87.5,0.3,0.011,30.9,21.5,0,62.4,1.13,0.132
6/12/2022 0:00,87.5,0.29,0.006,31.1,21.3,0,62.4,1.13,0.13
6/13/2022 0:00,87.3,0.45,0.015,30.8,21.6,0,62.4,1.14,0.134
6/14/2022 0:00,87.5,0.33,0.006,30.9,21.5,0,61.9,1.63,0.488
6/15/2022 0:00,87.4,0.41,0.012,30.9,21.4,0,61.6,1.9,0.759
6/16/2022 0:00,87.4,0.34,0.008,31,21.4,0,62.4,1.14,0.133
6/17/2022 0:00,87.3,0.5,0.019,30.9,21.5,0,62.4,1.1,0.121
6/18/2022 0:00,87.4,0.37,0.009,31.1,21.3,0,62.4,1.08,0.116
6/19/2022 0:00,87.5,0.25,0.003,30.7,21.7,0.138,62.4,1.11,0.121
6/20/2022 0:00,87.7,0.11,0.01,30.3,22.1,0.044,62.3,1.17,0.14
6/21/2022 0:00,87.6,0.23,0.004,31,21.4,0,62.4,1.15,0.138
6/22/2022 0:00,87.5,0.31,0.015,30.8,21.6,0,62.3,1.18,0.167
6/23/2022 0:00,87.7,0.11,0.004,30.4,22,0,62.4,1.15,0.137
6/24/2022 0:00,87.6,0.16,0.009,30.7,21.7,0,62.4,1.14,0.132
6/25/2022 0:00,87.5,0.26,0.009,31.2,21.2,0,62.4,1.16,0.141
6/26/2022 0:00,87.7,0.11,0.002,31.3,21.1,0,62.4,1.1,0.124
6/27/2022 0:00,87.6,0.23,0.01,31,21.4,0,62.4,1.11,0.125
6/28/2022 0:00,87.7,0.04,0.005,31.1,21.3,0,62.4,1.12,0.127
6/29/2022 0:00,87.5,0.25,0.016,31.3,21.1,0,62.5,1.04,0.101
6/30/2022 0:00,87.5,0.24,0.006,31.4,21,0,62.5,1.05,0.103
7/1/2022 0:00,87.4,0.4,0.013,31.5,20.9,0,62.5,1.03,0.098
7/2/2022 0:00,87.5,0.3,0.007,31.5,20.8,0,62.5,1,0.092
7/3/2022 0:00,87.5,0.29,0.005,31.5,20.9,0,62.5,1.04,0.102
7/4/2022 0:00,87.4,0.38,0.018,31.5,20.9,0,62.4,1.11,0.122
7/5/2022 0:00,87.5,0.31,0.006,31.4,21,0,62.4,1.07,0.115
7/6/2022 0:00,87.3,0.44,0.014,31.4,21,0,62.5,1.05,0.105
7/7/2022 0:00,87.5,0.31,0.005,31.2,21.2,0,62.5,1.06,0.11
7/8/2022 0:00,87.5,0.3,0.004,31.3,21.1,0,62.5,1.05,0.105
7/9/2022 0:00,87.4,0.43,0.01,31.4,21,0,62.5,1,0.094
7/10/2022 0:00,87.6,0.18,0.006,31.2,21.2,0,62.4,1.1,0.121
7/11/2022 0:00,87.5,0.29,0.004,31.5,20.9,0,62.4,1.07,0.112
7/12/2022 0:00,87.4,0.34,0.005,31.4,21,0,62.5,1.05,0.103
7/13/2022 0:00,87.4,0.34,0.006,31.3,21.1,0,62.5,1.05,0.109
7/14/2022 0:00,87.4,0.34,0.005,31.5,20.9,0,62.4,1.1,0.119
7/15/2022 0:00,87.5,0.29,0.004,31.4,21,0,62.4,1.09,0.121
7/16/2022 0:00,87.5,0.26,0.003,31.7,20.7,0,62.4,1.16,0.141
7/17/2022 0:00,87.5,0.24,0.003,31.4,21,0,62.5,1.06,0.107
7/18/2022 0:00,87.6,0.21,0.003,31.6,20.8,0,62.4,1.13,0.14
7/19/2022 0:00,87.6,0.21,0.003,31.7,20.7,0,62.5,1.05,0.108
7/20/2022 0:00,87.6,0.22,0.003,31.6,20.8,0,62.4,1.07,0.11
7/21/2022 0:00,87.7,0.13,0.002,31.3,21.1,0,62.4,1.08,0.112
7/22/2022 0:00,87.5,0.32,0.005,31.4,21,0,62.4,1.09,0.115
7/23/2022 0:00,87.5,0.3,0.004,31.7,20.7,0,62.4,1.09,0.116
7/24/2022 0:00,87.4,0.4,0.008,31.9,20.5,0,62.5,1.06,0.108
7/25/2022 0:00,87.4,0.41,0.009,31,21.4,0,62.5,1.04,0.102
7/26/2022 0:00,87.5,0.32,0.005,31.3,21.1,0,62.5,1.03,0.099
7/27/2022 0:00,87.5,0.28,0.004,31.3,21.1,0,62.5,1.04,0.104
7/28/2022 0:00,87.5,0.26,0.004,31.1,21.2,0,62.4,1.09,0.118
7/29/2022 0:00,87.5,0.27,0.004,31.2,21.2,0,62.4,1.06,0.109
