Time,J05_9800_2,J05_9800_2,J05_9800_2,J01_9008_1,J01_9008_1,J01_9008_1,J01_9131_1,J01_9131_1,J01_9131_1
9/8/2022 0:00,,,,,,,87,0.66,0.04
9/9/2022 0:00,,,,,,,86.1,1.5,0.256
9/10/2022 0:00,,,,,,,87.1,0.51,0.015
9/11/2022 0:00,,,,,,,87.3,0.33,0.008
9/12/2022 0:00,,,,,,,87.3,0.34,0.007
9/13/2022 0:00,,,,,,,87.2,0.45,0.01
9/14/2022 0:00,12.5,13.9,6.57,,,,87.1,0.51,0.015
9/15/2022 0:00,,,,,,,87.2,0.46,0.01
9/16/2022 0:00,14.2,12.2,5.24,,,,87.2,0.46,0.01
9/17/2022 0:00,,,,,,,87.2,0.47,0.01
9/18/2022 0:00,9.39,17,10.2,,,,87.1,0.48,0.011
9/19/2022 0:00,,,,,,,87.2,0.44,0.01
9/20/2022 0:00,12.3,14.1,7.06,,,,87.2,0.4,0.009
9/21/2022 0:00,,,,,,,87.2,0.42,0.009
9/22/2022 0:00,,,,,,,87.2,0.41,0.009
9/23/2022 0:00,,,,,,,87.1,0.51,0.013
9/24/2022 0:00,,,,,,,87.2,0.42,0.01
9/25/2022 0:00,,,,,,,87.1,0.47,0.011
9/26/2022 0:00,,,,,,,87,0.58,0.016
9/27/2022 0:00,,,,,,,87.1,0.5,0.012
9/28/2022 0:00,,,,,,,87.2,0.46,0.01
9/29/2022 0:00,,,,,,,87.1,0.53,0.015
9/30/2022 0:00,,,,,,,87,0.59,0.016
10/1/2022 0:00,,,,,,,87.1,0.55,0.014
