Time,J01_9992_1,J01_9992_1,J01_9992_1,J01_10017_1,J01_10017_1,J01_10017_1,J01_10019_1,J01_10019_1,J01_10019_1
9/13/2022 0:00,86.7,0.52,0.002,38.9,0.15,0,,,
9/14/2022 0:00,86.5,0.67,0.015,39,0.13,0,,,
9/15/2022 0:00,86.6,0.6,0.002,39,0.12,0,,,
9/16/2022 0:00,86.4,0.76,0.004,39,0.1,0,,,
9/17/2022 0:00,86.4,0.78,0.008,38.7,0.38,0.002,,,
9/18/2022 0:00,86.5,0.7,0.009,39,0.11,0,,,
9/19/2022 0:00,86.7,0.47,0.002,39,0.11,0,,,
9/20/2022 0:00,86.7,0.44,0,39,0.1,0,,,
9/21/2022 0:00,86.7,0.45,0,39,0.11,0,,,
9/22/2022 0:00,86.9,0.33,0.001,39,0.09,0,,,
9/23/2022 0:00,86.8,0.41,0.001,39,0.08,0,,,
9/24/2022 0:00,86.8,0.35,0.002,39,0.1,0,,,
9/25/2022 0:00,86.7,0.46,0.002,39,0.07,0,,,
9/26/2022 0:00,86.6,0.55,0.002,39,0.09,0,,,
9/27/2022 0:00,86.6,0.54,0.003,39,0.09,0,,,
9/28/2022 0:00,86.8,0.43,0.001,39,0.11,0,,,
9/29/2022 0:00,86.7,0.53,0.001,38.9,0.21,0,,,
9/30/2022 0:00,86.6,0.63,0.002,38.9,0.22,0,,,
10/1/2022 0:00,86.7,0.51,0.001,38.9,0.17,0,,,
