Time,J01_9066_2,J01_9066_2,J01_9066_2,J01_9066_1,J01_9066_1,J01_9066_1,J01_9273_1,J01_9273_1,J01_9273_1
9/13/2022 0:00,72.2,0.43,0.762,32.5,0.15,0.003,0.039,,0
9/14/2022 0:00,72.3,0.38,0.348,32.6,0.07,0.001,0.05,,0
9/15/2022 0:00,72.3,0.37,0.266,32.5,0.18,0.004,0.036,,0
9/16/2022 0:00,72.3,0.39,0.372,32.5,0.17,0.003,0.03,,0
9/17/2022 0:00,72.2,0.42,0.558,32.6,0.14,0.002,0.142,,0
9/18/2022 0:00,72.2,0.42,0.529,32.5,0.15,0.002,0.05,,0
9/19/2022 0:00,72.2,0.42,0.508,32.5,0.21,0.005,0.027,,0
9/20/2022 0:00,72.2,0.4,0.515,32.5,0.21,0.005,0.02,,0
9/21/2022 0:00,72.2,0.4,0.561,32.5,0.22,0.005,0.254,,0.003
9/22/2022 0:00,72.3,0.34,0.487,32.5,0.22,0.005,0.038,,0
9/23/2022 0:00,72.3,0.32,0.412,32.5,0.22,0.006,0.058,,0
9/24/2022 0:00,72.3,0.32,0.39,32.5,0.21,0.005,0.022,,0
9/25/2022 0:00,72.3,0.3,0.278,32.5,0.22,0.006,0.007,,0
9/26/2022 0:00,72.3,0.34,0.633,32.4,0.27,0.01,0.017,,0
9/27/2022 0:00,72.3,0.32,0.366,32.4,0.26,0.009,,,
9/28/2022 0:00,72.2,0.4,0.77,32.4,0.3,0.01,0.374,,0.097
9/29/2022 0:00,72.2,0.42,0.892,32.3,0.4,0.017,1.03,,5.23
9/30/2022 0:00,72.2,0.43,0.881,31.1,1.56,0.269,1.06,,3.25
10/1/2022 0:00,72.2,0.44,0.535,31,1.66,0.302,1.01,,3.3
