AREA,EMC_Group,Station,RC_M,RC,LSPC_LU_CODE,RC_Model_Outfall,SUM_Area,Constituent,Fraction,Units,EMC,EMC_Model_LU,EMC_Model_LU_divisor
4.541863728793009,business,J01-9992-1 (J01P27),0.43090185850815593,0.486,40,0.486,193.97289235424245,"Lead, Total",Total,mg/L,0.0021000000000000003,0.19796873393673986,94.27082568416182
4.541863728793009,business,J01-9992-1 (J01P27),0.43090185850815593,0.486,40,0.486,193.97289235424245,"Zinc, Total",Total,mg/L,0.1569,14.791092549844992,94.27082568416182
4.541863728793009,business,J01-9992-1 (J01P27),0.43090185850815593,0.486,40,0.486,193.97289235424245,"Copper, Total",Dissolved,mg/L,0.013699999999999999,1.291510311873017,94.27082568416182
4.541863728793009,business,J01-9992-1 (J01P27),0.43090185850815593,0.486,40,0.486,193.97289235424245,"Zinc, Total",Dissolved,mg/L,0.0932,8.786040953763882,94.27082568416182
61.203480109033634,single family,J01-9992-1 (J01P27),0.43090185850815593,0.405,50,0.405,61.203480109033634,Fecal coliforms,Total,CFU/100 mL,11600,287533.94955224,24.787409444158623
61.203480109033634,single family,J01-9992-1 (J01P27),0.43090185850815593,0.405,50,0.405,61.203480109033634,TN,Total,mg/L,4.12,102.12412690993352,24.787409444158623
61.203480109033634,single family,J01-9992-1 (J01P27),0.43090185850815593,0.405,50,0.405,61.203480109033634,TP,Total,mg/L,0.45,11.154334249871381,24.787409444158623
61.203480109033634,single family,J01-9992-1 (J01P27),0.43090185850815593,0.405,50,0.405,61.203480109033634,TSS,Total,mg/L,104.2,2582.8480640813286,24.787409444158623
61.203480109033634,single family,J01-9992-1 (J01P27),0.43090185850815593,0.405,50,0.405,61.203480109033634,"Copper, Total",Total,mg/L,0.0268,0.6643025731034511,24.787409444158623
61.203480109033634,single family,J01-9992-1 (J01P27),0.43090185850815593,0.405,50,0.405,61.203480109033634,"Lead, Total",Total,mg/L,0.0021000000000000003,0.05205355983273312,24.787409444158623
61.203480109033634,single family,J01-9992-1 (J01P27),0.43090185850815593,0.405,50,0.405,61.203480109033634,"Zinc, Total",Total,mg/L,0.1021,2.5307945042485955,24.787409444158623
61.203480109033634,single family,J01-9992-1 (J01P27),0.43090185850815593,0.405,50,0.405,61.203480109033634,"Copper, Total",Dissolved,mg/L,0.0148,0.3668536597735476,24.787409444158623
61.203480109033634,single family,J01-9992-1 (J01P27),0.43090185850815593,0.405,50,0.405,61.203480109033634,"Zinc, Total",Dissolved,mg/L,0.041299999999999996,1.0237200100437511,24.787409444158623
117.05907505404332,multi-family,J01-9992-1 (J01P27),0.43090185850815593,0.485,52,0.485,117.05907505404332,Fecal coliforms,Total,CFU/100 mL,11600,658574.3562540477,56.773651401211005
117.05907505404332,multi-family,J01-9992-1 (J01P27),0.43090185850815593,0.485,52,0.485,117.05907505404332,TN,Total,mg/L,3.95,224.25592303478348,56.773651401211005
117.05907505404332,multi-family,J01-9992-1 (J01P27),0.43090185850815593,0.485,52,0.485,117.05907505404332,TP,Total,mg/L,0.37,21.006251018448072,56.773651401211005
117.05907505404332,multi-family,J01-9992-1 (J01P27),0.43090185850815593,0.485,52,0.485,117.05907505404332,TSS,Total,mg/L,66.7,3786.8025484607742,56.773651401211005
117.05907505404332,multi-family,J01-9992-1 (J01P27),0.43090185850815593,0.485,52,0.485,117.05907505404332,"Copper, Total",Total,mg/L,0.024300000000000002,1.3795997290494275,56.773651401211005
117.05907505404332,multi-family,J01-9992-1 (J01P27),0.43090185850815593,0.485,52,0.485,117.05907505404332,"Lead, Total",Total,mg/L,0.0021000000000000003,0.11922466794254313,56.773651401211005
117.05907505404332,multi-family,J01-9992-1 (J01P27),0.43090185850815593,0.485,52,0.485,117.05907505404332,"Zinc, Total",Total,mg/L,0.11320000000000001,6.426777338617086,56.773651401211005
117.05907505404332,multi-family,J01-9992-1 (J01P27),0.43090185850815593,0.485,52,0.485,117.05907505404332,"Copper, Total",Dissolved,mg/L,0.0147,0.8345726755978018,56.773651401211005
117.05907505404332,multi-family,J01-9992-1 (J01P27),0.43090185850815593,0.485,52,0.485,117.05907505404332,"Zinc, Total",Dissolved,mg/L,0.0596,3.3837096235121757,56.773651401211005
92.62615702637964,surface street,J01-9992-1 (J01P27),0.43090185850815593,0.471,60,0.471,92.62615702637964,Fecal coliforms,Total,CFU/100 mL,9940,433651.5843966826,43.62691995942481
92.62615702637964,surface street,J01-9992-1 (J01P27),0.43090185850815593,0.471,60,0.471,92.62615702637964,TN,Total,mg/L,3.66,159.6745270514948,43.62691995942481
92.62615702637964,surface street,J01-9992-1 (J01P27),0.43090185850815593,0.471,60,0.471,92.62615702637964,TP,Total,mg/L,0.47,20.50465238092966,43.62691995942481
92.62615702637964,surface street,J01-9992-1 (J01P27),0.43090185850815593,0.471,60,0.471,92.62615702637964,TSS,Total,mg/L,93.6,4083.479708202162,43.62691995942481
92.62615702637964,surface street,J01-9992-1 (J01P27),0.43090185850815593,0.471,60,0.471,92.62615702637964,"Copper, Total",Total,mg/L,0.030600000000000002,1.3349837507583993,43.62691995942481
92.62615702637964,surface street,J01-9992-1 (J01P27),0.43090185850815593,0.471,60,0.471,92.62615702637964,"Lead, Total",Total,mg/L,0.0033,0.14396883586610187,43.62691995942481
92.62615702637964,surface street,J01-9992-1 (J01P27),0.43090185850815593,0.471,60,0.471,92.62615702637964,"Zinc, Total",Total,mg/L,0.142,6.195022634238323,43.62691995942481
92.62615702637964,surface street,J01-9992-1 (J01P27),0.43090185850815593,0.471,60,0.471,92.62615702637964,"Copper, Total",Dissolved,mg/L,0.0176,0.7678337912858767,43.62691995942481
92.62615702637964,surface street,J01-9992-1 (J01P27),0.43090185850815593,0.471,60,0.471,92.62615702637964,"Zinc, Total",Dissolved,mg/L,0.07970000000000001,3.477065520766158,43.62691995942481
14.623603453000324,highway/arterial,J01-9992-1 (J01P27),0.43090185850815593,0.45,61,0.45,14.623603453000324,Fecal coliforms,Total,CFU/100 mL,1680,11055.444210468246,6.580621553850146
14.623603453000324,highway/arterial,J01-9992-1 (J01P27),0.43090185850815593,0.45,61,0.45,14.623603453000324,TN,Total,mg/L,2.58,16.978003608933378,6.580621553850146
14.623603453000324,highway/arterial,J01-9992-1 (J01P27),0.43090185850815593,0.45,61,0.45,14.623603453000324,TP,Total,mg/L,0.68,4.4748226566181,6.580621553850146
14.623603453000324,highway/arterial,J01-9992-1 (J01P27),0.43090185850815593,0.45,61,0.45,14.623603453000324,TSS,Total,mg/L,77.8,511.97235688954135,6.580621553850146
14.623603453000324,highway/arterial,J01-9992-1 (J01P27),0.43090185850815593,0.45,61,0.45,14.623603453000324,"Copper, Total",Total,mg/L,0.0522,0.34350844511097767,6.580621553850146
14.623603453000324,highway/arterial,J01-9992-1 (J01P27),0.43090185850815593,0.45,61,0.45,14.623603453000324,"Lead, Total",Total,mg/L,0.0092,0.06054171829542134,6.580621553850146
14.623603453000324,highway/arterial,J01-9992-1 (J01P27),0.43090185850815593,0.45,61,0.45,14.623603453000324,"Zinc, Total",Total,mg/L,0.2929,1.9274640531227076,6.580621553850146
14.623603453000324,highway/arterial,J01-9992-1 (J01P27),0.43090185850815593,0.45,61,0.45,14.623603453000324,"Copper, Total",Dissolved,mg/L,0.0324,0.21321213834474473,6.580621553850146
14.623603453000324,highway/arterial,J01-9992-1 (J01P27),0.43090185850815593,0.45,61,0.45,14.623603453000324,"Zinc, Total",Dissolved,mg/L,0.222,1.4608979849547323,6.580621553850146
55.00756097054355,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,75,0.217,67.9257636904062,Fecal coliforms,Total,CFU/100 mL,11600,170982.7323614905,14.739890720818146
55.00756097054355,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,75,0.217,67.9257636904062,TN,Total,mg/L,3.99,58.812163976064404,14.739890720818146
55.00756097054355,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,75,0.217,67.9257636904062,TP,Total,mg/L,0.43,6.338153009951802,14.739890720818146
55.00756097054355,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,75,0.217,67.9257636904062,TSS,Total,mg/L,110.9,1634.6538809387325,14.739890720818146
55.00756097054355,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,75,0.217,67.9257636904062,"Copper, Total",Total,mg/L,0.0106,0.15624284164067234,14.739890720818146
55.00756097054355,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,75,0.217,67.9257636904062,"Lead, Total",Total,mg/L,0.0021000000000000003,0.03095377051371811,14.739890720818146
55.00756097054355,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,75,0.217,67.9257636904062,"Zinc, Total",Total,mg/L,0.0263,0.3876591259575172,14.739890720818146
55.00756097054355,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,75,0.217,67.9257636904062,"Copper, Total",Dissolved,mg/L,6e-4,0.008843934432490886,14.739890720818146
55.00756097054355,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,75,0.217,67.9257636904062,"Zinc, Total",Dissolved,mg/L,0.0281,0.4141909292549899,14.739890720818146
3.8692385531945495,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,76,0.217,67.9257636904062,Fecal coliforms,Total,CFU/100 mL,11600,170982.7323614905,14.739890720818146
3.8692385531945495,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,76,0.217,67.9257636904062,TN,Total,mg/L,3.99,58.812163976064404,14.739890720818146
3.8692385531945495,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,76,0.217,67.9257636904062,TP,Total,mg/L,0.43,6.338153009951802,14.739890720818146
3.8692385531945495,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,76,0.217,67.9257636904062,TSS,Total,mg/L,110.9,1634.6538809387325,14.739890720818146
3.8692385531945495,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,76,0.217,67.9257636904062,"Copper, Total",Total,mg/L,0.0106,0.15624284164067234,14.739890720818146
3.8692385531945495,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,76,0.217,67.9257636904062,"Lead, Total",Total,mg/L,0.0021000000000000003,0.03095377051371811,14.739890720818146
3.8692385531945495,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,76,0.217,67.9257636904062,"Zinc, Total",Total,mg/L,0.0263,0.3876591259575172,14.739890720818146
3.8692385531945495,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,76,0.217,67.9257636904062,"Copper, Total",Dissolved,mg/L,6e-4,0.008843934432490886,14.739890720818146
3.8692385531945495,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,76,0.217,67.9257636904062,"Zinc, Total",Dissolved,mg/L,0.0281,0.4141909292549899,14.739890720818146
6.430594575874901,open space,J01-9992-1 (J01P27),0.43090185850815593,0.078,77,0.078,6.430594575874901,Fecal coliforms,Total,CFU/100 mL,484,242.76780642842925,0.5015863769182423
6.430594575874901,open space,J01-9992-1 (J01P27),0.43090185850815593,0.078,77,0.078,6.430594575874901,TN,Total,mg/L,2.13,1.0683789828358559,0.5015863769182423
6.430594575874901,open space,J01-9992-1 (J01P27),0.43090185850815593,0.078,77,0.078,6.430594575874901,TP,Total,mg/L,0.12,0.06019036523018907,0.5015863769182423
6.430594575874901,open space,J01-9992-1 (J01P27),0.43090185850815593,0.078,77,0.078,6.430594575874901,TSS,Total,mg/L,217,108.84424379125858,0.5015863769182423
6.430594575874901,open space,J01-9992-1 (J01P27),0.43090185850815593,0.078,77,0.078,6.430594575874901,"Copper, Total",Total,mg/L,0.0106,0.005316815595333368,0.5015863769182423
6.430594575874901,open space,J01-9992-1 (J01P27),0.43090185850815593,0.078,77,0.078,6.430594575874901,"Lead, Total",Total,mg/L,0.003,0.0015047591307547268,0.5015863769182423
6.430594575874901,open space,J01-9992-1 (J01P27),0.43090185850815593,0.078,77,0.078,6.430594575874901,"Zinc, Total",Total,mg/L,0.0263,0.013191721712949772,0.5015863769182423
6.430594575874901,open space,J01-9992-1 (J01P27),0.43090185850815593,0.078,77,0.078,6.430594575874901,"Copper, Total",Dissolved,mg/L,6e-4,3.0095182615094533e-4,0.5015863769182423
6.430594575874901,open space,J01-9992-1 (J01P27),0.43090185850815593,0.078,77,0.078,6.430594575874901,"Zinc, Total",Dissolved,mg/L,0.0281,0.014094577191402608,0.5015863769182423
9.048964166668098,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,9999,0.217,67.9257636904062,Fecal coliforms,Total,CFU/100 mL,11600,170982.7323614905,14.739890720818146
9.048964166668098,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,9999,0.217,67.9257636904062,TN,Total,mg/L,3.99,58.812163976064404,14.739890720818146
9.048964166668098,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,9999,0.217,67.9257636904062,TP,Total,mg/L,0.43,6.338153009951802,14.739890720818146
9.048964166668098,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,9999,0.217,67.9257636904062,TSS,Total,mg/L,110.9,1634.6538809387325,14.739890720818146
9.048964166668098,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,9999,0.217,67.9257636904062,"Copper, Total",Total,mg/L,0.0106,0.15624284164067234,14.739890720818146
9.048964166668098,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,9999,0.217,67.9257636904062,"Lead, Total",Total,mg/L,0.0021000000000000003,0.03095377051371811,14.739890720818146
9.048964166668098,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,9999,0.217,67.9257636904062,"Zinc, Total",Total,mg/L,0.0263,0.3876591259575172,14.739890720818146
9.048964166668098,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,9999,0.217,67.9257636904062,"Copper, Total",Dissolved,mg/L,6e-4,0.008843934432490886,14.739890720818146
9.048964166668098,developed open space,J01-9992-1 (J01P27),0.43090185850815593,0.217,9999,0.217,67.9257636904062,"Zinc, Total",Dissolved,mg/L,0.0281,0.4141909292549899,14.739890720818146
100.52339854764983,business,J03-9216-2,0.3713237849421887,0.486,10,0.486,121.96250820240549,Fecal coliforms,Total,CFU/100 mL,11600,687575.8362418811,59.27377898636907
100.52339854764983,business,J03-9216-2,0.3713237849421887,0.486,10,0.486,121.96250820240549,TN,Total,mg/L,2.71,160.63194105306016,59.27377898636907
100.52339854764983,business,J03-9216-2,0.3713237849421887,0.486,10,0.486,121.96250820240549,TP,Total,mg/L,0.34,20.153084855365485,59.27377898636907
100.52339854764983,business,J03-9216-2,0.3713237849421887,0.486,10,0.486,121.96250820240549,TSS,Total,mg/L,79.9,4735.974941010889,59.27377898636907
100.52339854764983,business,J03-9216-2,0.3713237849421887,0.486,10,0.486,121.96250820240549,"Copper, Total",Total,mg/L,0.0254,1.5055539862537741,59.27377898636907
100.52339854764983,business,J03-9216-2,0.3713237849421887,0.486,10,0.486,121.96250820240549,"Lead, Total",Total,mg/L,0.0021000000000000003,0.12447493587137506,59.27377898636907
100.52339854764983,business,J03-9216-2,0.3713237849421887,0.486,10,0.486,121.96250820240549,"Zinc, Total",Total,mg/L,0.1569,9.300055922961308,59.27377898636907
100.52339854764983,business,J03-9216-2,0.3713237849421887,0.486,10,0.486,121.96250820240549,"Copper, Total",Dissolved,mg/L,0.013699999999999999,0.8120507721132562,59.27377898636907
100.52339854764983,business,J03-9216-2,0.3713237849421887,0.486,10,0.486,121.96250820240549,"Zinc, Total",Dissolved,mg/L,0.0932,5.524316201529597,59.27377898636907
18.9678102553878,business,J03-9216-2,0.3713237849421887,0.422,20,0.422,121.96250820240549,Fecal coliforms,Total,CFU/100 mL,11600,597030.8701524154,51.468178461415114
18.9678102553878,business,J03-9216-2,0.3713237849421887,0.422,20,0.422,121.96250820240549,TN,Total,mg/L,2.71,139.47876363043497,51.468178461415114
18.9678102553878,business,J03-9216-2,0.3713237849421887,0.422,20,0.422,121.96250820240549,TP,Total,mg/L,0.34,17.49918067688114,51.468178461415114
18.9678102553878,business,J03-9216-2,0.3713237849421887,0.422,20,0.422,121.96250820240549,TSS,Total,mg/L,79.9,4112.307459067068,51.468178461415114
18.9678102553878,business,J03-9216-2,0.3713237849421887,0.422,20,0.422,121.96250820240549,"Copper, Total",Total,mg/L,0.0254,1.3072917329199438,51.468178461415114
18.9678102553878,business,J03-9216-2,0.3713237849421887,0.422,20,0.422,121.96250820240549,"Lead, Total",Total,mg/L,0.0021000000000000003,0.10808317476897175,51.468178461415114
18.9678102553878,business,J03-9216-2,0.3713237849421887,0.422,20,0.422,121.96250820240549,"Zinc, Total",Total,mg/L,0.1569,8.075357200596033,51.468178461415114
18.9678102553878,business,J03-9216-2,0.3713237849421887,0.422,20,0.422,121.96250820240549,"Copper, Total",Dissolved,mg/L,0.013699999999999999,0.705114044921387,51.468178461415114
18.9678102553878,business,J03-9216-2,0.3713237849421887,0.422,20,0.422,121.96250820240549,"Zinc, Total",Dissolved,mg/L,0.0932,4.796834232603889,51.468178461415114
2.4712993993678523,business,J03-9216-2,0.3713237849421887,0.486,40,0.486,121.96250820240549,Fecal coliforms,Total,CFU/100 mL,11600,687575.8362418811,59.27377898636907
2.4712993993678523,business,J03-9216-2,0.3713237849421887,0.486,40,0.486,121.96250820240549,TN,Total,mg/L,2.71,160.63194105306016,59.27377898636907
2.4712993993678523,business,J03-9216-2,0.3713237849421887,0.486,40,0.486,121.96250820240549,TP,Total,mg/L,0.34,20.153084855365485,59.27377898636907
2.4712993993678523,business,J03-9216-2,0.3713237849421887,0.486,40,0.486,121.96250820240549,TSS,Total,mg/L,79.9,4735.974941010889,59.27377898636907
2.4712993993678523,business,J03-9216-2,0.3713237849421887,0.486,40,0.486,121.96250820240549,"Copper, Total",Total,mg/L,0.0254,1.5055539862537741,59.27377898636907
2.4712993993678523,business,J03-9216-2,0.3713237849421887,0.486,40,0.486,121.96250820240549,"Lead, Total",Total,mg/L,0.0021000000000000003,0.12447493587137506,59.27377898636907
2.4712993993678523,business,J03-9216-2,0.3713237849421887,0.486,40,0.486,121.96250820240549,"Zinc, Total",Total,mg/L,0.1569,9.300055922961308,59.27377898636907
2.4712993993678523,business,J03-9216-2,0.3713237849421887,0.486,40,0.486,121.96250820240549,"Copper, Total",Dissolved,mg/L,0.013699999999999999,0.8120507721132562,59.27377898636907
2.4712993993678523,business,J03-9216-2,0.3713237849421887,0.486,40,0.486,121.96250820240549,"Zinc, Total",Dissolved,mg/L,0.0932,5.524316201529597,59.27377898636907
406.8538708259981,single family,J03-9216-2,0.3713237849421887,0.405,50,0.405,406.8538708259981,Fecal coliforms,Total,CFU/100 mL,11600,1911399.4851405392,164.77581768452924
406.8538708259981,single family,J03-9216-2,0.3713237849421887,0.405,50,0.405,406.8538708259981,TN,Total,mg/L,4.12,678.8763688602605,164.77581768452924
406.8538708259981,single family,J03-9216-2,0.3713237849421887,0.405,50,0.405,406.8538708259981,TP,Total,mg/L,0.45,74.14911795803816,164.77581768452924
406.8538708259981,single family,J03-9216-2,0.3713237849421887,0.405,50,0.405,406.8538708259981,TSS,Total,mg/L,104.2,17169.640202727947,164.77581768452924
406.8538708259981,single family,J03-9216-2,0.3713237849421887,0.405,50,0.405,406.8538708259981,"Copper, Total",Total,mg/L,0.0268,4.415991913945384,164.77581768452924
406.8538708259981,single family,J03-9216-2,0.3713237849421887,0.405,50,0.405,406.8538708259981,"Lead, Total",Total,mg/L,0.0021000000000000003,0.34602921713751145,164.77581768452924
406.8538708259981,single family,J03-9216-2,0.3713237849421887,0.405,50,0.405,406.8538708259981,"Zinc, Total",Total,mg/L,0.1021,16.823610985590435,164.77581768452924
406.8538708259981,single family,J03-9216-2,0.3713237849421887,0.405,50,0.405,406.8538708259981,"Copper, Total",Dissolved,mg/L,0.0148,2.438682101731033,164.77581768452924
406.8538708259981,single family,J03-9216-2,0.3713237849421887,0.405,50,0.405,406.8538708259981,"Zinc, Total",Dissolved,mg/L,0.041299999999999996,6.805241270371057,164.77581768452924
113.22332440656596,multi-family,J03-9216-2,0.3713237849421887,0.485,52,0.485,113.22332440656596,Fecal coliforms,Total,CFU/100 mL,11600,636994.4231113401,54.91331233718449
113.22332440656596,multi-family,J03-9216-2,0.3713237849421887,0.485,52,0.485,113.22332440656596,TN,Total,mg/L,3.95,216.90758373187876,54.91331233718449
113.22332440656596,multi-family,J03-9216-2,0.3713237849421887,0.485,52,0.485,113.22332440656596,TP,Total,mg/L,0.37,20.317925564758262,54.91331233718449
113.22332440656596,multi-family,J03-9216-2,0.3713237849421887,0.485,52,0.485,113.22332440656596,TSS,Total,mg/L,66.7,3662.7179328902057,54.91331233718449
113.22332440656596,multi-family,J03-9216-2,0.3713237849421887,0.485,52,0.485,113.22332440656596,"Copper, Total",Total,mg/L,0.024300000000000002,1.3343934897935834,54.91331233718449
113.22332440656596,multi-family,J03-9216-2,0.3713237849421887,0.485,52,0.485,113.22332440656596,"Lead, Total",Total,mg/L,0.0021000000000000003,0.11531795590808745,54.91331233718449
113.22332440656596,multi-family,J03-9216-2,0.3713237849421887,0.485,52,0.485,113.22332440656596,"Zinc, Total",Total,mg/L,0.11320000000000001,6.2161869565692855,54.91331233718449
113.22332440656596,multi-family,J03-9216-2,0.3713237849421887,0.485,52,0.485,113.22332440656596,"Copper, Total",Dissolved,mg/L,0.0147,0.807225691356612,54.91331233718449
113.22332440656596,multi-family,J03-9216-2,0.3713237849421887,0.485,52,0.485,113.22332440656596,"Zinc, Total",Dissolved,mg/L,0.0596,3.272833415296196,54.91331233718449
173.10218424376183,surface street,J03-9216-2,0.3713237849421887,0.471,60,0.471,173.10218424376183,Fecal coliforms,Total,CFU/100 mL,9940,810419.42006138945,81.53112877881182
173.10218424376183,surface street,J03-9216-2,0.3713237849421887,0.471,60,0.471,173.10218424376183,TN,Total,mg/L,3.66,298.40393133045126,81.53112877881182
173.10218424376183,surface street,J03-9216-2,0.3713237849421887,0.471,60,0.471,173.10218424376183,TP,Total,mg/L,0.47,38.31963052604155,81.53112877881182
173.10218424376183,surface street,J03-9216-2,0.3713237849421887,0.471,60,0.471,173.10218424376183,TSS,Total,mg/L,93.6,7631.313653696786,81.53112877881182
173.10218424376183,surface street,J03-9216-2,0.3713237849421887,0.471,60,0.471,173.10218424376183,"Copper, Total",Total,mg/L,0.030600000000000002,2.494852540631642,81.53112877881182
173.10218424376183,surface street,J03-9216-2,0.3713237849421887,0.471,60,0.471,173.10218424376183,"Lead, Total",Total,mg/L,0.0033,0.269052724970079,81.53112877881182
173.10218424376183,surface street,J03-9216-2,0.3713237849421887,0.471,60,0.471,173.10218424376183,"Zinc, Total",Total,mg/L,0.142,11.577420286591277,81.53112877881182
173.10218424376183,surface street,J03-9216-2,0.3713237849421887,0.471,60,0.471,173.10218424376183,"Copper, Total",Dissolved,mg/L,0.0176,1.434947866507088,81.53112877881182
173.10218424376183,surface street,J03-9216-2,0.3713237849421887,0.471,60,0.471,173.10218424376183,"Zinc, Total",Dissolved,mg/L,0.07970000000000001,6.498030963671303,81.53112877881182
169.89739906288492,developed open space,J03-9216-2,0.3713237849421887,0.217,75,0.217,243.07735532622178,Fecal coliforms,Total,CFU/100 mL,11600,611874.3188271655,52.74778610579013
169.89739906288492,developed open space,J03-9216-2,0.3713237849421887,0.217,75,0.217,243.07735532622178,TN,Total,mg/L,3.99,210.46366656210262,52.74778610579013
169.89739906288492,developed open space,J03-9216-2,0.3713237849421887,0.217,75,0.217,243.07735532622178,TP,Total,mg/L,0.43,22.681548025489754,52.74778610579013
169.89739906288492,developed open space,J03-9216-2,0.3713237849421887,0.217,75,0.217,243.07735532622178,TSS,Total,mg/L,110.9,5849.729479132126,52.74778610579013
169.89739906288492,developed open space,J03-9216-2,0.3713237849421887,0.217,75,0.217,243.07735532622178,"Copper, Total",Total,mg/L,0.0106,0.5591265327213754,52.74778610579013
169.89739906288492,developed open space,J03-9216-2,0.3713237849421887,0.217,75,0.217,243.07735532622178,"Lead, Total",Total,mg/L,0.0021000000000000003,0.11077035082215927,52.74778610579013
169.89739906288492,developed open space,J03-9216-2,0.3713237849421887,0.217,75,0.217,243.07735532622178,"Zinc, Total",Total,mg/L,0.0263,1.3872667745822804,52.74778610579013
169.89739906288492,developed open space,J03-9216-2,0.3713237849421887,0.217,75,0.217,243.07735532622178,"Copper, Total",Dissolved,mg/L,6e-4,0.03164867166347407,52.74778610579013
169.89739906288492,developed open space,J03-9216-2,0.3713237849421887,0.217,75,0.217,243.07735532622178,"Zinc, Total",Dissolved,mg/L,0.0281,1.4822127895727026,52.74778610579013
73.17995626333686,developed open space,J03-9216-2,0.3713237849421887,0.217,76,0.217,243.07735532622178,Fecal coliforms,Total,CFU/100 mL,11600,611874.3188271655,52.74778610579013
73.17995626333686,developed open space,J03-9216-2,0.3713237849421887,0.217,76,0.217,243.07735532622178,TN,Total,mg/L,3.99,210.46366656210262,52.74778610579013
73.17995626333686,developed open space,J03-9216-2,0.3713237849421887,0.217,76,0.217,243.07735532622178,TP,Total,mg/L,0.43,22.681548025489754,52.74778610579013
73.17995626333686,developed open space,J03-9216-2,0.3713237849421887,0.217,76,0.217,243.07735532622178,TSS,Total,mg/L,110.9,5849.729479132126,52.74778610579013
73.17995626333686,developed open space,J03-9216-2,0.3713237849421887,0.217,76,0.217,243.07735532622178,"Copper, Total",Total,mg/L,0.0106,0.5591265327213754,52.74778610579013
73.17995626333686,developed open space,J03-9216-2,0.3713237849421887,0.217,76,0.217,243.07735532622178,"Lead, Total",Total,mg/L,0.0021000000000000003,0.11077035082215927,52.74778610579013
73.17995626333686,developed open space,J03-9216-2,0.3713237849421887,0.217,76,0.217,243.07735532622178,"Zinc, Total",Total,mg/L,0.0263,1.3872667745822804,52.74778610579013
73.17995626333686,developed open space,J03-9216-2,0.3713237849421887,0.217,76,0.217,243.07735532622178,"Copper, Total",Dissolved,mg/L,6e-4,0.03164867166347407,52.74778610579013
73.17995626333686,developed open space,J03-9216-2,0.3713237849421887,0.217,76,0.217,243.07735532622178,"Zinc, Total",Dissolved,mg/L,0.0281,1.4822127895727026,52.74778610579013
57.52158751395258,open space,J03-9216-2,0.3713237849421887,0.078,77,0.078,65.06771835377968,Fecal coliforms,Total,CFU/100 mL,484,2456.4365032918904,5.075282031594815
57.52158751395258,open space,J03-9216-2,0.3713237849421887,0.078,77,0.078,65.06771835377968,TN,Total,mg/L,2.13,10.810350727296957,5.075282031594815
57.52158751395258,open space,J03-9216-2,0.3713237849421887,0.078,77,0.078,65.06771835377968,TP,Total,mg/L,0.12,0.6090338437913778,5.075282031594815
57.52158751395258,open space,J03-9216-2,0.3713237849421887,0.078,77,0.078,65.06771835377968,TSS,Total,mg/L,217,1101.3362008560748,5.075282031594815
57.52158751395258,open space,J03-9216-2,0.3713237849421887,0.078,77,0.078,65.06771835377968,"Copper, Total",Total,mg/L,0.0106,0.05379798953490504,5.075282031594815
57.52158751395258,open space,J03-9216-2,0.3713237849421887,0.078,77,0.078,65.06771835377968,"Lead, Total",Total,mg/L,0.003,0.015225846094784445,5.075282031594815
57.52158751395258,open space,J03-9216-2,0.3713237849421887,0.078,77,0.078,65.06771835377968,"Zinc, Total",Total,mg/L,0.0263,0.13347991743094365,5.075282031594815
57.52158751395258,open space,J03-9216-2,0.3713237849421887,0.078,77,0.078,65.06771835377968,"Copper, Total",Dissolved,mg/L,6e-4,0.003045169218956889,5.075282031594815
57.52158751395258,open space,J03-9216-2,0.3713237849421887,0.078,77,0.078,65.06771835377968,"Zinc, Total",Dissolved,mg/L,0.0281,0.1426154250878143,5.075282031594815
7.546130839827095,open space,J03-9216-2,0.3713237849421887,0.078,78,0.078,65.06771835377968,Fecal coliforms,Total,CFU/100 mL,484,2456.4365032918904,5.075282031594815
