FACILITYID,EMC_Group,RC,EMC_Group_Area,Area_Rainfall,Trib_LU_Volume,"Copper, Total - Dissolved - mg/L","Copper, Total - Total - mg/L",Fecal coliforms - Total - CFU/100 mL,"Lead, Total - Total - mg/L",TN - Total - mg/L,TP - Total - mg/L,TSS - Total - mg/L,"Zinc, Total - Dissolved - mg/L","Zinc, Total - Total - mg/L",RC_Group,RC_M,LSPC_LU_DESC,RC_WMA
L01-766-3,surface street,0.471,18.861903011639477,6.7,4.960208944485891,0.17466466001463285,0.39381412529553766,1028911207100.948,0.05214768619965674,74.25751215772897,9.349849144999693,1028.8617154527394,0.41575365438483364,1.5129357021831675,Streets and Roads,0.2451375940171676,TRANS,0.471
L01-766-4,business,0.414,1.6165177376173046,6.7,0.3736580750502399,0.01019401085407598,0.029867983688515717,89083926912.21707,0.003977630469439338,5.270774631544853,0.5073842481548956,78.93522140530892,0.04409528212590114,0.16263636306844045,Light Industrial,0.4240940574095578,IND,0.414
L01-766-4,business,0.486,1.7109432008014676,6.7,0.46426443753747826,0.012665902415683643,0.037110512453565725,110685415311.76451,0.004942144960678014,6.548856784031675,0.6304171602696844,98.07580409631115,0.05478771294179948,0.20207319114663444,Commercial,0.4240940574095578,COMM,0.486
L01-766-4,developed open space,0.217,0.5145286200254435,6.7,0.062339430054582694,7.473542392209538e-5,0.001530229931160012,14990880910.183725,3.212723122704247e-4,0.9281293020388693,0.10958057199491245,13.243737055369097,0.001779101952754236,0.0030424642831084776,Developed Open Space,0.4240940574095578,OSDEV,0.217
L01-766-4,multi-family,0.485,0.7005419876440201,6.7,0.1897009324041036,0.0061580688933869625,0.011939558450008105,50221702479.320694,0.0011750446835344492,3.2754244770292895,0.29970377097337186,25.124464955413192,0.014652401204875707,0.046974124054446974,Multi-family Residential,0.4240940574095578,RESMF,0.485
L01-766-4,open space,0.078,0.01906274826675932,6.7,8.301826870173685e-4,1.0245717508120184e-6,1.5281996153600934e-5,11199731.21537307,3.216949380871277e-6,0.005465463332484903,4.1983787852231295e-4,0.2335484584865276,2.3409572204146105e-5,2.6797290109427256e-5,Open Space,0.4240940574095578,OSLOW,0.078
L01-766-4,single family,0.405,15.435550439801574,6.7,3.4903638432001314,0.09942344694480053,0.24579889722517714,847039472647.8787,0.02383258598258268,55.3580282244658,6.049132821643092,884.9506355323509,0.14197335006217576,0.7617848494236417,Single Family Residential,0.4240940574095578,RESSFH,0.405
L01-766-4,surface street,0.471,5.875867655421536,6.7,1.5452062966844784,0.054411605535870794,0.12268113560144114,320526835408.6237,0.01624506829753875,23.132730222948247,2.912668787463941,320.5114177503554,0.12951574657740808,0.4713103418941736,Streets and Roads,0.4240940574095578,TRANS,0.471
L01-766-5,agriculture,0.222,4.395734369680456,6.7,0.5448512751218926,0.010660873696932825,0.06483756115054394,1720641539.1872334,0.0031683103611643048,36.37891039961592,4.258937991810078,1096.6288983298557,0.0091941692251186,0.14871998990060883,Agriculture,0.31991320427266756,OSAGIR,0.222
L01-766-5,business,0.414,2.00271039646921,6.7,0.46292650814385783,0.012629401486970351,0.037003566408576154,110366439188.20831,0.004927902558125071,6.529984117341026,0.6286004076158708,97.79316668001579,0.054629824278297975,0.2014908513414756,Light Industrial,0.31991320427266756,IND,0.414
L01-766-5,business,0.486,10.107040547031048,6.7,2.742545452436875,0.07482118004857573,0.2192226217174186,653851033743.8055,0.029194691842183446,38.68600723969206,3.7240580502059677,579.3623822344017,0.3236470012110703,1.1937052822269456,Commercial,0.31991320427266756,COMM,0.48600000000000004
L01-766-5,developed open space,0.217,15.885829419007914,6.7,1.9247006160246338,0.002307421103076718,0.0472451302263149,462836405423.0154,0.009919131708408817,28.655556167591328,3.383248679660255,408.89415970949096,0.054928936973574156,0.09393465539875206,Developed Open Space,0.31991320427266756,OSDEV,0.217
L01-766-5,highway/arterial,0.45,5.5629849850673185,6.7,1.3976999774981638,0.08774737758865339,0.41639053201168036,80494258455.08997,0.13565224683014124,28.60564961062948,3.027387453343226,654.788187610287,0.37432483610579215,2.22718754991965,Freeway,0.31991320427266756,TRFWY,0.45
L01-766-5,multi-family,0.485,8.326451886166026,6.7,2.2547337836747086,0.07319313511089288,0.14191035045650507,596921521780.2205,0.013966262114350932,38.93080614122088,3.5621976599928997,298.62256981977794,0.1741544629744508,0.5583216862554401,Multi-family Residential,0.31991320427266756,RESMF,0.485
L01-766-5,open space,0.078,11.637587222037917,6.7,0.5068169235197513,6.254891974890444e-4,0.009329481807956156,6837306303.286894,0.0019639103703662742,3.336602117940884,0.25630616645861953,142.57863127474,0.014291272934207302,0.01635943551258621,Open Space,0.31991320427266756,OSLOW,0.078
L01-766-5,surface street,0.471,6.057546723511987,6.7,1.5929833496155645,0.056093986822648254,0.12647437869257558,330437374612.35974,0.01674735817921084,23.8479833763128,3.0027271383313803,330.42148024733933,0.1335203126297955,0.48588303629747903,Streets and Roads,0.31991320427266756,TRANS,0.471
L01-766-7,business,0.486,41.77471596573479,6.7,11.335569177302135,0.309253092456279,0.9060973598447711,2702516240183.996,0.12066835526573864,159.8981380124398,15.392385789227063,2394.6375644236596,1.3377072631538887,4.933857629222268,Commercial,0.4755124531588724,COMM,0.486
L01-766-7,developed open space,0.217,0.31452162504741404,6.7,0.038106915888036275,4.568435275655307e-5,9.354006481132959e-4,9163642295.602697,1.963876950771707e-4,0.5673479082989631,0.06698453348573825,8.09564626385479,0.0010875314132722479,0.0018598009386235387,Developed Open Space,0.4755124531588724,OSDEV,0.217
L01-766-7,developed open space,0.217,0.31452162504741404,6.7,0.038106915888036275,4.568435275655307e-5,9.354006481132959e-4,9163642295.602697,1.963876950771707e-4,0.5673479082989631,0.06698453348573825,8.09564626385479,0.0010875314132722479,0.0018598009386235387,Developed Open Space,0.4755124531588724,OSIRR,0.217
L01-766-7,open space,0.078,0.02569431632046282,6.7,0.001118987475756156,1.3810008027163541e-6,2.0598312356850476e-5,15095904.983110715,4.336064969349533e-6,0.0073667942175806396,5.65891502269637e-4,0.31479553129143173,3.155331774426764e-5,3.611955836417734e-5,Open Space,0.4755124531588724,OSLOW,0.07800000000000001
L01-766-7,single family,0.405,4.251949169213064,6.7,0.9614720058883041,0.027387649328473065,0.06770891785984888,233329468622.57266,0.006565035990394133,15.249182271553414,1.6663225179921384,243.77265548261994,0.039108645344495006,0.20984482997598822,Single Family Residential,0.4755124531588724,RESSFH,0.405
L01-766-7,surface street,0.471,10.366280738031806,6.7,2.726072677083914,0.0959936491883797,0.21643562576357112,565477535365.0027,0.028659756899971557,40.81105800723336,5.138567462440203,565.4503353354403,0.22849333370849653,0.8314917226402803,Streets and Roads,0.4755124531588724,TRANS,0.471
L01-766-7,surface street,0.471,10.366280738031806,6.7,2.726072677083914,0.0959936491883797,0.21643562576357112,565477535365.0027,0.028659756899971557,40.81105800723336,5.138567462440203,565.4503353354403,0.22849333370849653,0.8314917226402803,Streets and Roads,0.4755124531588724,TROTH,0.471
L02-108-1,developed open space,0.217,1.1493713328329354,6.7,0.1392559150671504,1.669465029932164e-4,0.0034182790753821647,33487133857.054733,7.176688941779701e-4,2.0732864439551792,0.2447847664531465,29.584305165115577,0.003974217765732247,0.0067963590208064,Developed Open Space,0.217,OSIRR,0.217
L02-166-1 (L02PXX),business,0.486,0.455393098696871,6.7,0.12357091733139595,0.0033712191884385373,0.00987751741410329,29460577204.294586,0.0013154257293859987,1.7430760894956598,0.16779494722700983,26.104340759929745,0.014582568465974366,0.05378479930644349,Commercial,0.3467851378558372,UTIL,0.48600000000000004
L02-166-1 (L02PXX),developed open space,0.217,25.84787355174219,6.7,3.131685279739831,0.0037544107600441046,0.0768726718520716,753082295357.047,0.016139444493546585,46.62552850331457,5.504892552939066,665.3127298201119,0.08937501340192716,0.15284131730435338,Developed Open Space,0.3467851378558372,OSDEV,0.217
L02-166-1 (L02PXX),developed open space,0.217,25.84787355174219,6.7,3.131685279739831,0.0037544107600441046,0.0768726718520716,753082295357.047,0.016139444493546585,46.62552850331457,5.504892552939066,665.3127298201119,0.08937501340192716,0.15284131730435338,Developed Open Space,0.3467851378558372,OSIRR,0.217
L02-166-1 (L02PXX),highway/arterial,0.45,0.032783629875104,6.7,0.008236887006119879,5.171104285018301e-4,0.002453861213289502,474366546.61952066,7.994220843203989e-4,0.16857802630945648,0.017840916347132106,3.858779710322378,0.0022059608129254647,0.013125200318713776,Freeway,0.3467851378558372,TRFWY,0.45
L02-166-1 (L02PXX),open space,0.078,2.2703712815748824,6.7,0.09887466931258614,1.2202638603861453e-4,0.0018200841088991456,1333886790.9765182,3.831383275068488e-4,0.6509360988736254,0.05000264646921375,27.81559644935905,0.0027880775480272446,0.0031915543885434245,Open Space,0.3467851378558372,OSLOW,0.078
L02-166-1 (L02PXX),open space,0.078,2.2703712815748824,6.7,0.09887466931258614,1.2202638603861453e-4,0.0018200841088991456,1333886790.9765182,3.831383275068488e-4,0.6509360988736254,0.05000264646921375,27.81559644935905,0.0027880775480272446,0.0031915543885434245,Open Space,0.3467851378558372,OSWET,0.078
L02-166-1 (L02PXX),single family,0.405,32.55045449021798,6.7,7.360471521600541,0.20966394413071116,0.5183401686306657,1786234958926.249,0.050258104395805206,116.73888698794214,12.756397861164224,1866.1819350289113,0.2993930853354165,1.6064501987932063,Single Family Residential,0.3467851378558372,RESSFH,0.405
L02-166-1 (L02PXX),surface street,0.471,16.126978602590444,6.7,4.240992198016222,0.14933876146783778,0.3367121529635613,879721892888.6973,0.044586414159668984,63.490375754254494,7.994146561235682,879.6795773942756,0.35547051027011994,1.2935641584598694,Streets and Roads,0.3467851378558372,TRANS,0.471
L02-166-2 (L02P25),business,0.486,1.010099388336122,6.7,0.2740904690250067,0.007477641733994424,0.021909146903665362,65345985916.87337,0.0029177225751917703,3.8662862851043536,0.3721830085807119,57.90157714285956,0.032345337533661526,0.11929911330822048,Commercial,0.38203824355117516,UTIL,0.486
L02-166-2 (L02P25),developed open space,0.217,88.78592909842465,6.7,10.757155193016633,0.012896180681182994,0.2640531175224842,2586793499550.4873,0.055438044898490434,160.15595478618562,18.908982935145573,2285.3101915653083,0.30699792720625596,0.5250009574029153,Developed Open Space,0.38203824355117516,OSDEV,0.217
L02-166-2 (L02P25),developed open space,0.217,88.78592909842465,6.7,10.757155193016633,0.012896180681182994,0.2640531175224842,2586793499550.4873,0.055438044898490434,160.15595478618562,18.908982935145573,2285.3101915653083,0.30699792720625596,0.5250009574029153,Developed Open Space,0.38203824355117516,OSIRR,0.217
L02-166-2 (L02P25),highway/arterial,0.45,14.190206127133116,6.7,3.565289289442196,0.2238282825570677,1.0621397495216975,205326838485.909,0.3460252632885994,72.968031634992,7.722338295888304,1670.2506616040137,0.9548374833124296,5.681167664838118,Freeway,0.38203824355117516,TRFWY,0.45
L02-166-2 (L02P25),multi-family,0.485,36.165299252107054,6.7,9.793261659976823,0.31790871678286947,0.6163766225272772,2592682424679.8223,0.060661378424350806,169.09294300520102,15.472129801511224,1297.044016900977,0.7564264293684799,2.425027026928093,Multi-family Residential,0.38203824355117516,RESMF,0.485
L02-166-2 (L02P25),open space,0.078,0.5296413312168331,6.7,0.02306587997449308,2.8466805438200888e-5,4.245965310551573e-4,311174467.9818577,8.938004786607204e-5,0.15185298754544163,0.011664818197466066,6.488934057432858,6.504139283547437e-4,7.445386262226257e-4,Open Space,0.38203824355117516,OSLOW,0.078
L02-166-2 (L02P25),single family,0.405,149.11541179246856,6.7,33.71872249157196,0.9604819919328492,2.37454465396688,8182840013445.45,0.23023512421743708,534.7872242654167,58.437756088097274,8549.081482261001,1.3715360939437793,7.359236197120694,Single Family Residential,0.38203824355117516,RESSFH,0.405
L02-166-2 (L02P25),surface street,0.471,74.15666835562192,6.7,19.501349860819673,0.6867042661686737,1.548303130669216,4045224233487.115,0.2050216602553116,291.9477265149837,36.75947553080813,4045.029654194649,1.6345596648879253,5.948194677967714,Streets and Roads,0.38203824355117516,TRANS,0.471
L02-166-3 (L02P26),business,0.422,13.508314799056674,6.7,3.182784105237736,0.08683161928351629,0.2544126571505945,758808454949.735,0.033881079735634395,44.89595927323576,4.321850986515604,672.3627423238727,0.37559943819606123,1.385321142165354,Education,0.35116428920149473,EDU,0.42199999999999993
L02-166-3 (L02P26),business,0.486,28.82019964968776,6.7,7.820361174942773,0.21335239895308625,0.6251127316868149,1864454510295.4668,0.0832485873275732,110.31304832597169,10.619141776916155,1652.0503156009427,0.9228785763272478,3.403847485975834,Commercial,0.35116428920149473,COMM,0.486
L02-166-3 (L02P26),business,0.486,28.82019964968776,6.7,7.820361174942773,0.21335239895308625,0.6251127316868149,1864454510295.4668,0.0832485873275732,110.31304832597169,10.619141776916155,1652.0503156009427,0.9228785763272478,3.403847485975834,Commercial,0.35116428920149473,UTIL,0.486
L02-166-3 (L02P26),developed open space,0.217,94.16716586090351,6.7,11.409136870430634,0.01367780680462222,0.2800571438100726,2743576769355.448,0.058798095846619824,169.86286578409752,20.05503969374401,2423.8208242905234,0.32560480048744606,0.5568208018422443,Developed Open Space,0.35116428920149473,OSDEV,0.217
L02-166-3 (L02P26),developed open space,0.217,94.16716586090351,6.7,11.409136870430634,0.01367780680462222,0.2800571438100726,2743576769355.448,0.058798095846619824,169.86286578409752,20.05503969374401,2423.8208242905234,0.32560480048744606,0.5568208018422443,Developed Open Space,0.35116428920149473,OSIRR,0.21700000000000003
L02-166-3 (L02P26),highway/arterial,0.45,19.896271527341344,6.7,4.998938221244513,0.3138325296585117,1.4892398790499806,287891415654.267,0.4851664966688308,102.30942082296185,10.827590394701446,2341.880053345559,1.338789983898952,7.965638655229846,Freeway,0.35116428920149473,TRFWY,0.45
L02-166-3 (L02P26),multi-family,0.485,49.92259613452932,6.7,13.518623011596086,0.4388413424969239,0.85084658027271,3578940041118.061,0.08373699537039717,233.41597822824082,21.35773527096857,1790.440172306401,1.0441713996503588,3.3475084510353166,Multi-family Residential,0.35116428920149473,RESMF,0.485
L02-166-3 (L02P26),open space,0.078,65.70512521388798,6.7,2.8614582030648217,0.0035314748028805855,0.052673699339638946,38603024683.0237,0.011088121131277977,18.83825708589094,1.447089369896569,804.9904711340204,0.08068767689489371,0.09236439979134882,Open Space,0.35116428920149473,OSFOR,0.078
L02-166-3 (L02P26),open space,0.078,65.70512521388798,6.7,2.8614582030648217,0.0035314748028805855,0.052673699339638946,38603024683.0237,0.011088121131277977,18.83825708589094,1.447089369896569,804.9904711340204,0.08068767689489371,0.09236439979134882,Open Space,0.35116428920149473,OSLOW,0.078
L02-166-3 (L02P26),single family,0.405,145.3321339551912,6.7,32.86322879061762,0.9361131477637379,2.3142989553164868,7975229298384.42,0.2243937196815538,521.2188839516853,56.955104061652044,8332.178681188161,1.336738201191653,7.17252152511479,Single Family Residential,0.35116428920149473,RESSFH,0.405
L02-166-3 (L02P26),surface street,0.471,77.33383014031153,6.7,20.336863981148422,0.716125363424441,1.6146384939879568,4218537465191.399,0.21380559025703488,304.45590926346205,38.33439527129108,4218.3345493608185,1.7045905955814729,6.203038608227702,Streets and Roads,0.35116428920149473,TRANS,0.4709999999999999
L02-204-1 (L02P45),developed open space,0.217,10.015464951664125,6.7,1.2134570411020393,0.0014547490456458827,0.029786417406212778,291802314792.696,0.006253668811125443,18.066335152985488,2.1330210516648838,257.79359814920593,0.03463079129080541,0.0592225450795255,Developed Open Space,0.398592586063539,OSDEV,0.217
L02-204-1 (L02P45),developed open space,0.217,10.015464951664125,6.7,1.2134570411020393,0.0014547490456458827,0.029786417406212778,291802314792.696,0.006253668811125443,18.066335152985488,2.1330210516648838,257.79359814920593,0.03463079129080541,0.0592225450795255,Developed Open Space,0.398592586063539,OSIRR,0.217
L02-204-1 (L02P45),multi-family,0.485,11.497163167893316,6.7,3.1133359761724444,0.1010650669269738,0.19594978470026672,824229122819.6182,0.019284612049586477,53.7556496551543,4.918681845897776,412.3379871488688,0.2404724490825181,0.7709304773281841,Multi-family Residential,0.398592586063539,RESMF,0.485
L02-204-1 (L02P45),open space,0.078,0.1558973216355381,6.7,0.006789328357227685,8.379064211510016e-6,1.2497790120563734e-4,91592674.62809622,2.630857761414442e-5,0.04469718023383875,0.003433481881356334,1.9099858341857001,0.00019144614177295292,2.19151283786029e-4,Open Space,0.398592586063539,OSLOW,0.078
L02-204-1 (L02P45),single family,0.405,22.1889535905172,6.7,5.017477130655703,0.14292345832895273,0.35334148557904455,1217638439342.987,0.034259882494759676,79.57842021414841,8.695765529437017,1272.1365952128924,0.20408990841666205,1.0950829862363893,Single Family Residential,0.398592586063539,RESSFH,0.405
L02-204-1 (L02P45),surface street,0.471,10.124650494128923,6.7,2.6625299636935535,0.09375610908574498,0.2113906733487039,552296677326.8295,0.027991719421058717,39.85978279586042,5.018791301574182,552.2701113095945,0.22316732514772034,0.8121102730324485,Streets and Roads,0.398592586063539,TRANS,0.471
L02-246-1 (L11P01),business,0.422,9.186620380575462,6.7,2.164520872003255,0.05905171261214798,0.17301880627028493,516044030724.02563,0.023041557903064044,30.53246393797365,2.9391678344146235,457.25476224491285,0.25543448647684674,0.9421174756119128,Education,0.3663816961158908,EDU,0.422
L02-246-1 (L11P01),business,0.486,0.7238382320454452,6.7,0.19641350426553153,0.005358485546179398,0.015700116586048182,46826998871.12157,0.0020908429158687067,2.770584619204058,0.2667067162293649,41.49232809730593,0.02317870123042572,0.08548986392701044,Commercial,0.3663816961158908,UTIL,0.486
L02-246-1 (L11P01),developed open space,0.217,91.31418259500991,6.7,11.063474172907076,0.01326341019864011,0.27157225061530116,2660454605275.162,0.05701668953601045,164.71652938171925,19.447432019455505,2350.3863082571984,0.3157399496278856,0.5399507982137617,Developed Open Space,0.3663816961158908,OSDEV,0.217
L02-246-1 (L11P01),developed open space,0.217,91.31418259500991,6.7,11.063474172907076,0.01326341019864011,0.27157225061530116,2660454605275.162,0.05701668953601045,164.71652938171925,19.447432019455505,2350.3863082571984,0.3157399496278856,0.5399507982137617,Developed Open Space,0.3663816961158908,OSIRR,0.21699999999999997
L02-246-1 (L11P01),multi-family,0.485,82.44060980236048,6.7,22.32423012939753,0.7246888319758259,1.4050613621317556,5910149356831.717,0.1382806483611184,385.45582707468895,35.269494298558726,2956.6767565898085,1.724311906644224,5.5279704861147945,Multi-family Residential,0.3663816961158908,RESMF,0.485
L02-246-1 (L11P01),open space,0.078,0.19909899367098963,6.7,0.008670761174371598,1.070103857407101e-5,1.596113012084133e-4,116974487.78960478,3.359911044614913e-5,0.05708349259067389,0.004384955303874761,2.4392738343590077,2.444989674569207e-4,2.798816529094068e-4,Open Space,0.3663816961158908,OSLOW,0.078
L02-246-1 (L11P01),single family,0.405,19.68146310637721,6.7,4.450470844929547,0.12677221396052127,0.31341168856869844,1080037682853.0347,0.03038830157532066,70.58556119464295,7.713089657479974,1128.377206379621,0.18102647276720046,0.9713317621811521,Single Family Residential,0.3663816961158908,RESSFH,0.405
L02-246-1 (L11P01),surface street,0.471,24.484486091017978,6.7,6.438807729785452,0.22673080420791233,0.5112069798733893,1335621444114.6128,0.06769249617317831,96.39308517584615,12.136964716794132,1335.5571994002041,0.5396865078668726,1.9639297866100347,Streets and Roads,0.3663816961158908,TRANS,0.471
L02-344-1,developed open space,0.217,56.14219205721332,6.7,6.802094419331871,0.008154668875570129,0.16696925951880665,1635712538448.7441,0.035055254763591705,101.27174952176003,11.956756688040878,1445.0749683875642,0.19412464075555672,0.3319749523380087,Developed Open Space,0.2831817175089657,OSDEV,0.21700000000000003
L02-344-1,developed open space,0.217,56.14219205721332,6.7,6.802094419331871,0.008154668875570129,0.16696925951880665,1635712538448.7441,0.035055254763591705,101.27174952176003,11.956756688040878,1445.0749683875642,0.19412464075555672,0.3319749523380087,Developed Open Space,0.2831817175089657,OSIRR,0.217
L02-344-1,developed open space,0.217,56.14219205721332,6.7,6.802094419331871,0.008154668875570129,0.16696925951880665,1635712538448.7441,0.035055254763591705,101.27174952176003,11.956756688040878,1445.0749683875642,0.19412464075555672,0.3319749523380087,Developed Open Space,0.2831817175089657,OSVAC,0.217
L02-344-1,open space,0.078,40.33540438087162,6.7,1.7566068607869594,0.0021679201397357553,0.03233560481293644,23697825791.303944,0.006806833533887731,11.564527347246015,0.8883467571217945,494.1717418579096,0.04953297121821384,0.05670113866845025,Open Space,0.2831817175089657,OSLOW,0.078
L02-344-1,single family,0.405,51.204998801916254,6.7,11.578730354083316,0.3298215701179971,0.8153989899494203,2809919565308.872,0.07906083695842596,183.64150860477233,20.067041994574225,2935.6838558438594,0.4709741481646314,2.5271008283237464,Single Family Residential,0.2831817175089657,RESSFH,0.4050000000000001
L02-344-1,surface street,0.471,30.635831384627025,6.7,8.056457758372291,0.2836933828871591,0.6396397612687011,1671175502866.603,0.08469918016889769,120.61034457139529,15.186187825329739,1671.0951176695992,0.675274326530914,2.45733651791464,Streets and Roads,0.2831817175089657,TRANS,0.471
L02-359-1 (L02P43),developed open space,0.217,23.64630150516593,6.7,2.864946479863396,0.0034346318132718627,0.07032510324236121,688939110544.9327,0.014764780160980383,42.65423624191216,5.036017713401653,608.6452478598958,0.08176256780657958,0.1398231798136399,Developed Open Space,0.37072989134295276,OSDEV,0.217
L02-359-1 (L02P43),developed open space,0.217,23.64630150516593,6.7,2.864946479863396,0.0034346318132718627,0.07032510324236121,688939110544.9327,0.014764780160980383,42.65423624191216,5.036017713401653,608.6452478598958,0.08176256780657958,0.1398231798136399,Developed Open Space,0.37072989134295276,OSIRR,0.217
L02-359-1 (L02P43),highway/arterial,0.45,0.34936016332554487,6.7,0.08777674103554314,0.005510609546502171,0.026149677675078392,5055107528.804258,0.008519075862197705,1.7964589958140775,0.1901224932277785,41.12125213014558,0.023507916384776083,0.13986926232682131,Freeway,0.37072989134295276,TRFWY,0.45
L02-359-1 (L02P43),open space,0.078,0.3269385276008491,6.7,0.01423817287701698,1.7572071715179335e-5,2.620961705701367e-4,192082672.54225343,5.517277358073804e-5,0.09373624986145888,0.007200492600245811,4.005507919032807,4.014893844837195e-4,4.59590949293815e-4,Open Space,0.37072989134295276,OSLOW,0.078
L02-359-1 (L02P43),single family,0.405,47.40534718418825,6.7,10.719534132024569,0.3053472591760439,0.7548925518330862,2601410324574.12,0.0731941512035818,170.01444539652118,18.57797314657639,2717.8423135533108,0.4360256523956042,2.3395780673595805,Single Family Residential,0.37072989134295276,RESSFH,0.405
L02-359-1 (L02P43),surface street,0.471,20.729685561498112,6.7,5.451389060534965,0.19196066688366434,0.43281120584785204,1130798190444.6343,0.0573115627310501,81.61079381327204,10.275709333447518,1130.7437979316067,0.4569232765709279,1.6627527647484903,Streets and Roads,0.37072989134295276,TRANS,0.4709999999999999
L02-366-1 (MVL02P14),business,0.414,0.05380860492985882,6.7,0.012437859029536867,3.393253843945915e-4,9.942077942897828e-4,2965313474.3113585,1.324023495111812e-4,0.1754469024516587,0.016889167326330713,2.627496157208721,0.0014677881720497373,0.0054136342608141355,Light Industrial,0.39472790039398675,IND,0.414
L02-366-1 (MVL02P14),business,0.422,0.01053328599351432,6.7,0.0024818177348385323,6.77080962946689e-5,1.9838161295473043e-4,591690865.1581354,2.641921719572464e-5,0.035008214274898884,0.003370020105357619,0.5242836846514339,2.9287859813562387e-4,0.0010802223667683985,Education,0.39472790039398675,EDU,0.422
L02-366-1 (MVL02P14),business,0.486,5.371970607830561,6.7,1.4576842244348227,0.039768038744260964,0.11651852735304087,347526906499.16724,0.015517205630183203,20.561913535312115,1.979365798966532,307.93560925805787,0.17202089669355225,0.6344636355910266,Commercial,0.39472790039398675,COMM,0.48599999999999993
L02-366-1 (MVL02P14),business,0.486,5.371970607830561,6.7,1.4576842244348227,0.039768038744260964,0.11651852735304087,347526906499.16724,0.015517205630183203,20.561913535312115,1.979365798966532,307.93560925805787,0.17202089669355225,0.6344636355910266,Commercial,0.39472790039398675,UTIL,0.48600000000000004
L02-366-1 (MVL02P14),developed open space,0.217,39.183071751670134,6.7,4.747355668312768,0.0056913519753014705,0.11653211669009009,1141605616215.1382,0.024465958886591234,70.680144157614,8.344926303328636,1008.5547802474405,0.13548455179200428,0.2316938099595665,Developed Open Space,0.39472790039398675,OSDEV,0.217
L02-366-1 (MVL02P14),developed open space,0.217,39.183071751670134,6.7,4.747355668312768,0.0056913519753014705,0.11653211669009009,1141605616215.1382,0.024465958886591234,70.680144157614,8.344926303328636,1008.5547802474405,0.13548455179200428,0.2316938099595665,Developed Open Space,0.39472790039398675,OSIRR,0.21699999999999997
L02-366-1 (MVL02P14),highway/arterial,0.45,6.362413443869862,6.7,1.598556377772303,0.10035710977703054,0.47622791107338946,92061681547.53741,0.15514614568257717,32.716422953116655,3.462438004894382,748.8844889787993,0.42811716659433957,2.547245417283269,Freeway,0.39472790039398675,TRFWY,0.45000000000000007
L02-366-1 (MVL02P14),multi-family,0.485,28.3912034112368,6.7,7.688101290401165,0.249571031652997,0.48388025068210894,2035359187454.6658,0.04762160329563467,132.74470941881208,12.146239447311396,1018.2313233594449,0.5938249389871935,1.9037430084378753,Multi-family Residential,0.39472790039398675,RESMF,0.48500000000000004
L02-366-1 (MVL02P14),open space,0.078,0.9895482386723092,6.7,0.04309482579417907,5.3185572049826704e-5,7.932892028775454e-4,581378620.8938782,1.669920070911326e-4,0.2837124814588944,0.021793805772702488,12.12351243933542,0.00121519209184957,0.0013910487017873515,Open Space,0.39472790039398675,OSLOW,0.078
L02-366-1 (MVL02P14),single family,0.405,78.24375459951821,6.7,17.692869008816057,0.5039835679670905,1.2459697287974518,4293695187122.716,0.12080884425635607,280.613250068456,30.663426347017765,4485.869203649278,0.7196716440569758,3.861534258100651,Single Family Residential,0.39472790039398675,RESSFH,0.405
L02-366-1 (MVL02P14),surface street,0.471,40.216306965972805,6.7,10.575883324376699,0.37241033308893007,0.8396687089657983,2193787600326.7969,0.11118641393058103,158.32776266646232,19.93523151236704,2193.682076970252,0.8864469601316294,3.2257978731642982,Streets and Roads,0.39472790039398675,TRANS,0.471
L02-374-1 (L02P50),agriculture,0.222,0.15491145392384212,6.7,0.019201274713860232,3.7570319441535395e-4,0.002284960832935164,60637668.27125824,1.1165541938004197e-4,1.2820405939541226,0.1500905698564193,38.64664303351171,3.2401460199891563e-4,0.005241087819580234,Agriculture,0.31025745004907435,OSAGNI,0.222
L02-374-1 (L02P50),business,0.486,13.317656606808606,6.7,3.6137461202575154,0.09858897648291684,0.2888611738412881,861554230329.5441,0.03846871682037602,50.97505620060791,4.907047326631441,763.4034138476728,0.42645714182066224,1.5728993036544094,Commercial,0.31025745004907435,COMM,0.486
L02-374-1 (L02P50),developed open space,0.217,92.37965593707736,6.7,11.192565147243064,0.01341817049534268,0.2747410135090039,2691497356566.8564,0.05768197242008321,166.63847694853328,19.674348800612027,2377.8111165820465,0.31942407064604394,0.546251059193771,Developed Open Space,0.31025745004907435,OSDEV,0.217
L02-374-1 (L02P50),developed open space,0.217,92.37965593707736,6.7,11.192565147243064,0.01341817049534268,0.2747410135090039,2691497356566.8564,0.05768197242008321,166.63847694853328,19.674348800612027,2377.8111165820465,0.31942407064604394,0.546251059193771,Developed Open Space,0.31025745004907435,OSVAC,0.217
L02-374-1 (L02P50),multi-family,0.485,18.502916895481945,6.7,5.010435704322381,0.16264869055770442,0.31535105913095934,1326470081328.9253,0.031035618865665842,86.51145536575132,7.915862382827997,663.59461004882,0.3870034438975557,1.2406941039187989,Multi-family Residential,0.31025745004907435,RESMF,0.48499999999999993
L02-374-1 (L02P50),open space,0.078,105.56234889856768,6.7,4.5972402945326225,0.005673694008719197,0.08462596196824439,62019910119.09732,0.017814258898058422,30.26568567776513,2.324904677605604,1293.3037521388126,0.1296334292411229,0.1483933401670205,Open Space,0.31025745004907435,OSLOW,0.078
