"","Inst Time","Flow (cfs)"
"214","4/30/2022 0:00","0.123"
"215","5/1/2022 0:00","0.092"
"216","5/2/2022 0:00","0.2"
"217","5/3/2022 0:00","0.054"
"218","5/4/2022 0:00","0.13"
"219","5/5/2022 0:00","0.009"
"220","5/6/2022 0:00","0.372"
"221","5/7/2022 0:00","0.137"
"222","5/8/2022 0:00","0.256"
"223","5/9/2022 0:00","0.153"
"224","5/10/2022 0:00","0.19"
"225","5/11/2022 0:00","0.053"
"226","5/12/2022 0:00","0.325"
"227","5/13/2022 0:00","1.24"
"228","5/14/2022 0:00","0.023"
"229","5/15/2022 0:00","0.303"
"230","5/16/2022 0:00","0.114"
"231","5/17/2022 0:00","0.145"
"232","5/18/2022 0:00","0.125"
"233","5/19/2022 0:00","0.033"
"234","5/20/2022 0:00","0.017"
"235","5/21/2022 0:00","0.038"
"236","5/22/2022 0:00","0.16"
"237","5/23/2022 0:00","0.095"
"238","5/24/2022 0:00","0.986"
"239","5/25/2022 0:00","0.13"
"240","5/26/2022 0:00","0.102"
"241","5/27/2022 0:00","0.17"
"242","5/28/2022 0:00","0.013"
"243","5/29/2022 0:00","1.8"
"244","5/30/2022 0:00","0.087"
"245","5/31/2022 0:00","0.124"
"246","6/1/2022 0:00","0.058"
"247","6/2/2022 0:00","0.091"
"248","6/3/2022 0:00","0.556"
"249","6/4/2022 0:00","0.777"
"250","6/5/2022 0:00","0.197"
"251","6/6/2022 0:00","0.07"
"252","6/7/2022 0:00","0.146"
"253","6/8/2022 0:00","0.14"
"254","6/9/2022 0:00","0.055"
"255","6/10/2022 0:00","0.422"
"256","6/11/2022 0:00","0.107"
"257","6/12/2022 0:00","0.365"
"258","6/13/2022 0:00","0.196"
"259","6/14/2022 0:00","0.172"
"260","6/15/2022 0:00","0.195"
"261","6/16/2022 0:00","0.222"
"262","6/17/2022 0:00","0.125"
"263","6/18/2022 0:00","4.05"
"264","6/19/2022 0:00","0.173"
"265","6/20/2022 0:00","0.139"
"266","6/21/2022 0:00","0.227"
"267","6/22/2022 0:00","17.1"
"268","6/23/2022 0:00","0.419"
"269","6/24/2022 0:00","0.066"
"270","6/25/2022 0:00","0.374"
"271","6/26/2022 0:00","0.161"
"272","6/27/2022 0:00","0.086"
"273","6/28/2022 0:00","0.533"
"274","6/29/2022 0:00","0.228"
"275","6/30/2022 0:00","0.383"
"276","7/1/2022 0:00","0.727"
"277","7/2/2022 0:00","0.093"
"278","7/3/2022 0:00","0.199"
"279","7/4/2022 0:00","0.115"
"280","7/5/2022 0:00","0.125"
"281","7/6/2022 0:00","0.145"
"282","7/7/2022 0:00","0.314"
"283","7/8/2022 0:00","0.315"
"284","7/9/2022 0:00","0.206"
"285","7/10/2022 0:00","0.401"
"286","7/11/2022 0:00","0.315"
"287","7/12/2022 0:00","3.87"
"288","7/13/2022 0:00","0.138"
"289","7/14/2022 0:00","0.393"
"290","7/15/2022 0:00","0.798"
"291","7/16/2022 0:00","2.89"
"292","7/17/2022 0:00","0.636"
"293","7/18/2022 0:00","1.08"
"294","7/19/2022 0:00","0.356"
"295","7/20/2022 0:00","0.283"
"296","7/21/2022 0:00","0.216"
"297","7/22/2022 0:00","0.13"
"298","7/23/2022 0:00","0.166"
"299","7/24/2022 0:00","0.356"
"300","7/25/2022 0:00","0.429"
"301","7/26/2022 0:00","0.491"
"302","7/27/2022 0:00","0.802"
"303","7/28/2022 0:00","0.835"
"304","7/29/2022 0:00","0.365"
"305","7/30/2022 0:00","0.444"
"306","7/31/2022 0:00","5.72"
"307","8/1/2022 0:00","4.65"
"308","8/2/2022 0:00","1.98"
"309","8/3/2022 0:00","0.289"
"310","8/4/2022 0:00","0.28"
"311","8/5/2022 0:00","1.12"
"312","8/6/2022 0:00","0.421"
"313","8/7/2022 0:00","0.432"
"314","8/8/2022 0:00","0.577"
"315","8/9/2022 0:00","6.98"
"316","8/10/2022 0:00","0.426"
"317","8/11/2022 0:00","0.169"
"318","8/12/2022 0:00","0.073"
"319","8/13/2022 0:00","0.344"
"320","8/14/2022 0:00","3.96"
"321","8/15/2022 0:00","0.582"
"322","8/16/2022 0:00","0.177"
"323","8/17/2022 0:00","0.179"
"324","8/18/2022 0:00","0.374"
"325","8/19/2022 0:00","0.296"
"326","8/20/2022 0:00","0.184"
"327","8/21/2022 0:00","0.122"
"328","8/22/2022 0:00","0.305"
"329","8/23/2022 0:00","0.185"
"330","8/24/2022 0:00","2.84"
"331","8/25/2022 0:00","0.451"
"332","8/26/2022 0:00","3.2"
"333","8/27/2022 0:00","0.135"
"334","8/28/2022 0:00","0.329"
"335","8/29/2022 0:00","0.114"
"336","8/30/2022 0:00","0.144"
"337","8/31/2022 0:00","0.157"
"338","9/1/2022 0:00","0.977"
"339","9/2/2022 0:00","0.639"
"340","9/3/2022 0:00","0.373"
"341","9/4/2022 0:00","0.752"
"342","9/5/2022 0:00","0.375"
"343","9/6/2022 0:00","0.152"
"344","9/7/2022 0:00","0.646"
"345","9/8/2022 0:00","0.578"
"346","9/9/2022 0:00","64.4"
"347","9/10/2022 0:00","1.08"
"348","9/11/2022 0:00","0.927"
"349","9/12/2022 0:00","3.59"
"350","9/13/2022 0:00","0.762"
"351","9/14/2022 0:00","0.348"
"352","9/15/2022 0:00","0.266"
"353","9/16/2022 0:00","0.372"
"354","9/17/2022 0:00","0.558"
"355","9/18/2022 0:00","0.529"
"356","9/19/2022 0:00","0.508"
"357","9/20/2022 0:00","0.515"
"358","9/21/2022 0:00","0.561"
"359","9/22/2022 0:00","0.487"
"360","9/23/2022 0:00","0.412"
"361","9/24/2022 0:00","0.39"
"362","9/25/2022 0:00","0.278"
"363","9/26/2022 0:00","0.633"
"364","9/27/2022 0:00","0.366"
"365","9/28/2022 0:00","0.77"
"366","9/29/2022 0:00","0.892"
"367","9/30/2022 0:00","0.881"
"368","10/1/2022 0:00","0.535"
