JURISDICTI3,Sample Type,Parameter,LoadsJurs,LoadsPoundsQUns,TotalLoadPounds
MISSION VIEJO,Total,Ethoprop (Ethoprofos),5.868358955614304e-4,0.001275748084582424,0.0018625839801438542
LAGUNA WOODS,Total,Ethoprop (Ethoprofos),7.961015399558484e-5,0,7.961015399558484e-5
LAGUNA NIGUEL,Total,Ethoprop (Ethoprofos),7.02219381610161e-4,0.005741117590051298,0.006443336971661459
ALISO VIEJO,Total,Ethoprop (Ethoprofos),2.2419269235789626e-4,0.007039139821145631,0.007263332513503528
RANCHO SANTA MARGARITA,Total,Ethoprop (Ethoprofos),0.001096991157399602,5.351896748602852e-4,0.0016321808322598873
ORANGE CO,Total,Ethoprop (Ethoprofos),0.0025145882732696746,0.003111456999024728,0.005626045272294402
LAGUNA HILLS,Total,Ethoprop (Ethoprofos),4.258823135844797e-5,0.001854145413698326,0.001896733645056774
LAKE FOREST,Total,Ethoprop (Ethoprofos),1.7491799347032705e-4,6.112683459759204e-4,7.861863394462475e-4
LAGUNA BEACH,Total,Ethoprop (Ethoprofos),2.595187588274449e-5,1.1733190138016244e-4,1.4328377726290694e-4
SAN JUAN CAPISTRANO,Total,Ethoprop (Ethoprofos),1.6286058365043597e-4,1.630910159797307e-4,3.259515996301667e-4
DANA POINT,Total,Ethoprop (Ethoprofos),2.8498160998538215e-4,5.383470229256619e-4,8.23328632911044e-4
SAN CLEMENTE,Total,Ethoprop (Ethoprofos),2.7720446583354976e-4,7.64736845190604e-4,0.0010419413110241537
MISSION VIEJO,Total,Fenchlorphos (Ronnel),0.0011736717911228608,0.002551496169164848,0.0037251679602877084
LAGUNA WOODS,Total,Fenchlorphos (Ronnel),1.592203079911697e-4,0,1.592203079911697e-4
LAGUNA NIGUEL,Total,Fenchlorphos (Ronnel),0.001404438763220322,0.011482235180102596,0.012886673943322918
ALISO VIEJO,Total,Fenchlorphos (Ronnel),4.483853847157925e-4,0.014078279642291263,0.014526665027007056
RANCHO SANTA MARGARITA,Total,Fenchlorphos (Ronnel),0.002193982314799204,0.0010703793497205704,0.0032643616645197746
ORANGE CO,Total,Fenchlorphos (Ronnel),0.005029176546539349,0.006222913998049456,0.011252090544588804
LAGUNA HILLS,Total,Fenchlorphos (Ronnel),8.517646271689594e-5,0.003708290827396652,0.003793467290113548
LAKE FOREST,Total,Fenchlorphos (Ronnel),3.498359869406541e-4,0.0012225366919518409,0.001572372678892495
LAGUNA BEACH,Total,Fenchlorphos (Ronnel),5.190375176548898e-5,2.3466380276032487e-4,2.865675545258139e-4
SAN JUAN CAPISTRANO,Total,Fenchlorphos (Ronnel),3.2572116730087195e-4,3.261820319594614e-4,6.519031992603334e-4
DANA POINT,Total,Fenchlorphos (Ronnel),5.699632199707643e-4,0.0010766940458513238,0.001646657265822088
SAN CLEMENTE,Total,Fenchlorphos (Ronnel),5.544089316670995e-4,0.001529473690381208,0.0020838826220483074
MISSION VIEJO,Total,Fensulfothion,5.868358955614304e-4,0.001275748084582424,0.0018625839801438542
LAGUNA WOODS,Total,Fensulfothion,7.961015399558484e-5,0,7.961015399558484e-5
LAGUNA NIGUEL,Total,Fensulfothion,7.02219381610161e-4,0.005741117590051298,0.006443336971661459
ALISO VIEJO,Total,Fensulfothion,2.2419269235789626e-4,0.007039139821145631,0.007263332513503528
RANCHO SANTA MARGARITA,Total,Fensulfothion,0.001096991157399602,5.351896748602852e-4,0.0016321808322598873
ORANGE CO,Total,Fensulfothion,0.004372488075193129,0.010973071683227207,0.015345559758420335
LAGUNA HILLS,Total,Fensulfothion,4.258823135844797e-5,0.001854145413698326,0.001896733645056774
LAKE FOREST,Total,Fensulfothion,1.7491799347032705e-4,6.112683459759204e-4,7.861863394462475e-4
LAGUNA BEACH,Total,Fensulfothion,2.595187588274449e-5,1.1733190138016244e-4,1.4328377726290694e-4
SAN JUAN CAPISTRANO,Total,Fensulfothion,1.6286058365043597e-4,1.630910159797307e-4,3.259515996301667e-4
DANA POINT,Total,Fensulfothion,2.8498160998538215e-4,5.383470229256619e-4,8.23328632911044e-4
SAN CLEMENTE,Total,Fensulfothion,2.7720446583354976e-4,7.64736845190604e-4,0.0010419413110241537
MISSION VIEJO,Total,Fenthion,0.0011736717911228608,0.002551496169164848,0.0037251679602877084
LAGUNA WOODS,Total,Fenthion,1.592203079911697e-4,0,1.592203079911697e-4
LAGUNA NIGUEL,Total,Fenthion,0.001404438763220322,0.011482235180102596,0.012886673943322918
ALISO VIEJO,Total,Fenthion,4.483853847157925e-4,0.014078279642291263,0.014526665027007056
RANCHO SANTA MARGARITA,Total,Fenthion,0.002193982314799204,0.0010703793497205704,0.0032643616645197746
ORANGE CO,Total,Fenthion,0.005029176546539349,0.006222913998049456,0.011252090544588804
LAGUNA HILLS,Total,Fenthion,8.517646271689594e-5,0.003708290827396652,0.003793467290113548
LAKE FOREST,Total,Fenthion,3.498359869406541e-4,0.0012225366919518409,0.001572372678892495
LAGUNA BEACH,Total,Fenthion,5.190375176548898e-5,2.3466380276032487e-4,2.865675545258139e-4
SAN JUAN CAPISTRANO,Total,Fenthion,3.2572116730087195e-4,3.261820319594614e-4,6.519031992603334e-4
DANA POINT,Total,Fenthion,5.699632199707643e-4,0.0010766940458513238,0.001646657265822088
SAN CLEMENTE,Total,Fenthion,5.544089316670995e-4,0.001529473690381208,0.0020838826220483074
MISSION VIEJO,Total,Fluoranthene,0.0017374111033666769,0.005559072278567912,0.0072964833819345884
LAGUNA NIGUEL,Total,Fluoranthene,0.004285802758424222,0.020484307561303032,0.024770110319727253
ALISO VIEJO,Total,Fluoranthene,0.0010976778618756694,0.049884037532518716,0.05098171539439438
RANCHO SANTA MARGARITA,Total,Fluoranthene,0.0027820260804121612,0.0016376804050724728,0.004419706485484634
ORANGE CO,Total,Fluoranthene,0.006282613087974781,0.008572064032313125,0.014854677120287907
LAGUNA BEACH,Total,Fluoranthene,3.1669015485045454e-5,2.9332975345040607e-4,3.249987689354515e-4
DANA POINT,Total,Fluoranthene,0.0022202080651552965,0.001988295004672111,0.0042085030698274075
SAN CLEMENTE,Total,Fluoranthene,0.0018296542981186823,0.0026944228178882286,0.004524077116006911
LAGUNA HILLS,Total,Fluoranthene,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAGUNA WOODS,Total,Fluoranthene,1.9487648708175215e-4,0,1.9487648708175215e-4
LAKE FOREST,Total,Fluoranthene,1.1725464019606071e-4,0.001528170864939801,0.0016454255051358616
SAN JUAN CAPISTRANO,Total,Fluoranthene,4.0598893235750384e-4,4.077275399493267e-4,8.137164723068305e-4
MISSION VIEJO,Total,Fluorene,0.001467089738903576,0.00318937021145606,0.004656459950359636
LAGUNA WOODS,Total,Fluorene,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,Fluorene,0.0017555484540254028,0.014352793975128246,0.016108342429153648
ALISO VIEJO,Total,Fluorene,6.817265847878201e-4,0.022063792706057583,0.022745519290845402
RANCHO SANTA MARGARITA,Total,Fluorene,0.003321497195044616,0.001906613216689766,0.005228110411734382
ORANGE CO,Total,Fluorene,0.006289894799920557,0.009541801463675831,0.015831696263596387
LAGUNA HILLS,Total,Fluorene,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,Fluorene,4.372949836758177e-4,0.001528170864939801,0.0019654658486156188
LAGUNA BEACH,Total,Fluorene,6.487968970686123e-5,2.9332975345040607e-4,3.582094431572673e-4
SAN JUAN CAPISTRANO,Total,Fluorene,4.071514591260899e-4,4.077275399493267e-4,8.148789990754166e-4
DANA POINT,Total,Fluorene,7.124540249634554e-4,0.0013458675573141546,0.00205832158227761
SAN CLEMENTE,Total,Fluorene,6.930111645838744e-4,0.0019118421129765103,0.0026048532775603847
MISSION VIEJO,Total,Heptachlor,0.001467089738903576,0.00318937021145606,0.004656459950359636
LAGUNA WOODS,Total,Heptachlor,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,Heptachlor,0.0017555484540254028,0.014352793975128246,0.016108342429153648
ALISO VIEJO,Total,Heptachlor,5.604817308947406e-4,0.017597849552864076,0.01815833128375882
RANCHO SANTA MARGARITA,Total,Heptachlor,0.0027424778934990054,0.0013379741871507131,0.004080452080649719
ORANGE CO,Total,Heptachlor,0.006286470683174188,0.0077786424975618195,0.014065113180736007
LAGUNA HILLS,Total,Heptachlor,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,Heptachlor,4.372949836758177e-4,0.001528170864939801,0.0019654658486156188
LAGUNA BEACH,Total,Heptachlor,6.487968970686123e-5,2.9332975345040607e-4,3.582094431572673e-4
SAN JUAN CAPISTRANO,Total,Heptachlor,4.071514591260899e-4,4.077275399493267e-4,8.148789990754166e-4
DANA POINT,Total,Heptachlor,7.124540249634554e-4,0.0013458675573141546,0.00205832158227761
SAN CLEMENTE,Total,Heptachlor,6.930111645838744e-4,0.0019118421129765103,0.0026048532775603847
MISSION VIEJO,Total,Heptachlor Epoxide,0.001467089738903576,0.00318937021145606,0.004656459950359636
LAGUNA WOODS,Total,Heptachlor Epoxide,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,Heptachlor Epoxide,0.0017555484540254028,0.014352793975128246,0.016108342429153648
ALISO VIEJO,Total,Heptachlor Epoxide,5.604817308947406e-4,0.017597849552864076,0.01815833128375882
RANCHO SANTA MARGARITA,Total,Heptachlor Epoxide,0.0027424778934990054,0.0013379741871507131,0.004080452080649719
ORANGE CO,Total,Heptachlor Epoxide,0.006286470683174188,0.0077786424975618195,0.014065113180736007
LAGUNA HILLS,Total,Heptachlor Epoxide,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,Heptachlor Epoxide,4.372949836758177e-4,0.001528170864939801,0.0019654658486156188
LAGUNA BEACH,Total,Heptachlor Epoxide,6.487968970686123e-5,2.9332975345040607e-4,3.582094431572673e-4
SAN JUAN CAPISTRANO,Total,Heptachlor Epoxide,4.071514591260899e-4,4.077275399493267e-4,8.148789990754166e-4
DANA POINT,Total,Heptachlor Epoxide,7.124540249634554e-4,0.0013458675573141546,0.00205832158227761
SAN CLEMENTE,Total,Heptachlor Epoxide,6.930111645838744e-4,0.0019118421129765103,0.0026048532775603847
MISSION VIEJO,Total,"Indeno[1,2,3-cd]pyrene",0.001467089738903576,0.00318937021145606,0.004656459950359636
LAGUNA WOODS,Total,"Indeno[1,2,3-cd]pyrene",1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,"Indeno[1,2,3-cd]pyrene",0.0018498357138588407,0.01885000275400176,0.020699838467860603
ALISO VIEJO,Total,"Indeno[1,2,3-cd]pyrene",5.620521467337498e-4,0.02311184241276149,0.02367389455949524
RANCHO SANTA MARGARITA,Total,"Indeno[1,2,3-cd]pyrene",0.0027424778934990054,0.0013379741871507131,0.004080452080649719
ORANGE CO,Total,"Indeno[1,2,3-cd]pyrene",0.006286470683174188,0.0077786424975618195,0.014065113180736007
LAGUNA HILLS,Total,"Indeno[1,2,3-cd]pyrene",1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,"Indeno[1,2,3-cd]pyrene",4.372949836758177e-4,0.001528170864939801,0.0019654658486156188
LAGUNA BEACH,Total,"Indeno[1,2,3-cd]pyrene",6.487968970686123e-5,2.9332975345040607e-4,3.582094431572673e-4
SAN JUAN CAPISTRANO,Total,"Indeno[1,2,3-cd]pyrene",4.071514591260899e-4,4.077275399493267e-4,8.148789990754166e-4
DANA POINT,Total,"Indeno[1,2,3-cd]pyrene",7.124540249634554e-4,0.0013458675573141546,0.00205832158227761
SAN CLEMENTE,Total,"Indeno[1,2,3-cd]pyrene",6.930111645838744e-4,0.0019118421129765103,0.0026048532775603847
MISSION VIEJO,Total,Malathion,0.001467089738903576,0.00318937021145606,0.004656459950359636
LAGUNA WOODS,Total,Malathion,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,Malathion,0.0017555484540254028,0.014352793975128246,0.016108342429153648
ALISO VIEJO,Total,Malathion,5.604817308947406e-4,0.017597849552864076,0.01815833128375882
RANCHO SANTA MARGARITA,Total,Malathion,0.0027424778934990054,0.0013379741871507131,0.004080452080649719
ORANGE CO,Total,Malathion,0.006286470683174188,0.0077786424975618195,0.014065113180736007
LAGUNA HILLS,Total,Malathion,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,Malathion,4.372949836758177e-4,0.001528170864939801,0.0019654658486156188
LAGUNA BEACH,Total,Malathion,6.487968970686123e-5,2.9332975345040607e-4,3.582094431572673e-4
SAN JUAN CAPISTRANO,Total,Malathion,4.071514591260899e-4,4.077275399493267e-4,8.148789990754166e-4
DANA POINT,Total,Malathion,7.124540249634554e-4,0.0013458675573141546,0.00205832158227761
SAN CLEMENTE,Total,Malathion,6.930111645838744e-4,0.0019118421129765103,0.0026048532775603847
MISSION VIEJO,Total,Merphos,5.868358955614304e-4,0.001275748084582424,0.0018625839801438542
LAGUNA WOODS,Total,Merphos,7.961015399558484e-5,0,7.961015399558484e-5
LAGUNA NIGUEL,Total,Merphos,7.02219381610161e-4,0.005741117590051298,0.006443336971661459
ALISO VIEJO,Total,Merphos,2.2419269235789626e-4,0.007039139821145631,0.007263332513503528
RANCHO SANTA MARGARITA,Total,Merphos,0.001096991157399602,5.351896748602852e-4,0.0016321808322598873
ORANGE CO,Total,Merphos,0.0025145882732696746,0.003111456999024728,0.005626045272294402
LAGUNA HILLS,Total,Merphos,4.258823135844797e-5,0.001854145413698326,0.001896733645056774
LAKE FOREST,Total,Merphos,1.7491799347032705e-4,6.112683459759204e-4,7.861863394462475e-4
LAGUNA BEACH,Total,Merphos,2.595187588274449e-5,1.1733190138016244e-4,1.4328377726290694e-4
SAN JUAN CAPISTRANO,Total,Merphos,1.6286058365043597e-4,1.630910159797307e-4,3.259515996301667e-4
DANA POINT,Total,Merphos,2.8498160998538215e-4,5.383470229256619e-4,8.23328632911044e-4
SAN CLEMENTE,Total,Merphos,2.7720446583354976e-4,7.64736845190604e-4,0.0010419413110241537
MISSION VIEJO,Total,Methoxychlor,0.001467089738903576,0.00318937021145606,0.004656459950359636
LAGUNA WOODS,Total,Methoxychlor,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,Methoxychlor,0.0017555484540254028,0.014352793975128246,0.016108342429153648
ALISO VIEJO,Total,Methoxychlor,5.604817308947406e-4,0.017597849552864076,0.01815833128375882
RANCHO SANTA MARGARITA,Total,Methoxychlor,0.0027424778934990054,0.0013379741871507131,0.004080452080649719
ORANGE CO,Total,Methoxychlor,0.006286470683174188,0.0077786424975618195,0.014065113180736007
LAGUNA HILLS,Total,Methoxychlor,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,Methoxychlor,4.372949836758177e-4,0.001528170864939801,0.0019654658486156188
LAGUNA BEACH,Total,Methoxychlor,6.487968970686123e-5,2.9332975345040607e-4,3.582094431572673e-4
SAN JUAN CAPISTRANO,Total,Methoxychlor,4.071514591260899e-4,4.077275399493267e-4,8.148789990754166e-4
DANA POINT,Total,Methoxychlor,7.124540249634554e-4,0.0013458675573141546,0.00205832158227761
SAN CLEMENTE,Total,Methoxychlor,6.930111645838744e-4,0.0019118421129765103,0.0026048532775603847
MISSION VIEJO,Total,Methyl Parathion,5.868358955614304e-4,0.001275748084582424,0.0018625839801438542
LAGUNA WOODS,Total,Methyl Parathion,7.961015399558484e-5,0,7.961015399558484e-5
LAGUNA NIGUEL,Total,Methyl Parathion,7.02219381610161e-4,0.005741117590051298,0.006443336971661459
ALISO VIEJO,Total,Methyl Parathion,2.2419269235789626e-4,0.007039139821145631,0.007263332513503528
RANCHO SANTA MARGARITA,Total,Methyl Parathion,0.001096991157399602,5.351896748602852e-4,0.0016321808322598873
ORANGE CO,Total,Methyl Parathion,0.0025145882732696746,0.003111456999024728,0.005626045272294402
LAGUNA HILLS,Total,Methyl Parathion,4.258823135844797e-5,0.001854145413698326,0.001896733645056774
LAKE FOREST,Total,Methyl Parathion,1.7491799347032705e-4,6.112683459759204e-4,7.861863394462475e-4
LAGUNA BEACH,Total,Methyl Parathion,2.595187588274449e-5,1.1733190138016244e-4,1.4328377726290694e-4
SAN JUAN CAPISTRANO,Total,Methyl Parathion,1.6286058365043597e-4,1.630910159797307e-4,3.259515996301667e-4
DANA POINT,Total,Methyl Parathion,2.8498160998538215e-4,5.383470229256619e-4,8.23328632911044e-4
SAN CLEMENTE,Total,Methyl Parathion,2.7720446583354976e-4,7.64736845190604e-4,0.0010419413110241537
MISSION VIEJO,Total,Mevinphos (Phosdrin),0.002934179477807152,0.00637874042291212,0.009312919900719273
LAGUNA WOODS,Total,Mevinphos (Phosdrin),3.9805076997792425e-4,0,3.9805076997792425e-4
LAGUNA NIGUEL,Total,Mevinphos (Phosdrin),0.0035110969080508056,0.028705587950256493,0.032216684858307296
ALISO VIEJO,Total,Mevinphos (Phosdrin),0.0011209634617894812,0.03519569910572815,0.03631666256751764
RANCHO SANTA MARGARITA,Total,Mevinphos (Phosdrin),0.005484955786998011,0.0026759483743014263,0.008160904161299437
ORANGE CO,Total,Mevinphos (Phosdrin),0.012572941366348376,0.015557284995123639,0.028130226361472013
LAGUNA HILLS,Total,Mevinphos (Phosdrin),2.1294115679223988e-4,0.009270727068491632,0.009483668225283872
LAKE FOREST,Total,Mevinphos (Phosdrin),8.745899673516354e-4,0.003056341729879602,0.0039309316972312375
LAGUNA BEACH,Total,Mevinphos (Phosdrin),1.2975937941372246e-4,5.866595069008121e-4,7.164188863145346e-4
SAN JUAN CAPISTRANO,Total,Mevinphos (Phosdrin),8.143029182521798e-4,8.154550798986534e-4,0.0016297579981508332
DANA POINT,Total,Mevinphos (Phosdrin),0.0014249080499269108,0.0026917351146283092,0.00411664316455522
SAN CLEMENTE,Total,Mevinphos (Phosdrin),0.0013860223291677488,0.0038236842259530206,0.005209706555120769
MISSION VIEJO,Total,Mirex,0.001467089738903576,0.00318937021145606,0.004656459950359636
LAGUNA WOODS,Total,Mirex,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,Mirex,0.0017555484540254028,0.014352793975128246,0.016108342429153648
ALISO VIEJO,Total,Mirex,5.604817308947406e-4,0.017597849552864076,0.01815833128375882
RANCHO SANTA MARGARITA,Total,Mirex,0.0027424778934990054,0.0013379741871507131,0.004080452080649719
ORANGE CO,Total,Mirex,0.006286470683174188,0.0077786424975618195,0.014065113180736007
LAGUNA HILLS,Total,Mirex,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,Mirex,4.372949836758177e-4,0.001528170864939801,0.0019654658486156188
LAGUNA BEACH,Total,Mirex,6.487968970686123e-5,2.9332975345040607e-4,3.582094431572673e-4
SAN JUAN CAPISTRANO,Total,Mirex,4.071514591260899e-4,4.077275399493267e-4,8.148789990754166e-4
DANA POINT,Total,Mirex,7.124540249634554e-4,0.0013458675573141546,0.00205832158227761
SAN CLEMENTE,Total,Mirex,6.930111645838744e-4,0.0019118421129765103,0.0026048532775603847
LAGUNA WOODS,Total,Naphthalene,2.136958879888566e-4,0,2.136958879888566e-4
LAGUNA NIGUEL,Total,Naphthalene,0.001259516429166096,0.014352793975128246,0.015612310404294342
ALISO VIEJO,Total,Naphthalene,4.686472641477912e-4,0.023017987215146214,0.023486634479294003
ORANGE CO,Total,Naphthalene,0.005194990082873169,0.009375857090394511,0.01457084717326768
SAN JUAN CAPISTRANO,Total,Naphthalene,9.123922576165987e-4,0.0011538689380565942,0.0020662611956731927
DANA POINT,Total,Naphthalene,4.876464612660479e-4,0.002506902636757166,0.002994549098023214
RANCHO SANTA MARGARITA,Total,Naphthalene,1.9643180818996537e-4,0.0013379741871507131,0.0015344059953406786
SAN CLEMENTE,Total,Naphthalene,1.9896951328692613e-4,0.004427826333653598,0.004626795846940524
MISSION VIEJO,Total,Naphthalene,6.645338322128591e-4,0.00318937021145606,0.003853904043668919
LAGUNA HILLS,Total,Naphthalene,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,Naphthalene,1.1725464019606071e-4,0.001528170864939801,0.0016454255051358616
MISSION VIEJO,Total,Phenanthrene,9.329175404725567e-4,0.00318937021145606,0.004122287751928617
LAGUNA NIGUEL,Total,Phenanthrene,0.004745621906036379,0.01860942258832342,0.0233550444943598
ALISO VIEJO,Total,Phenanthrene,7.263626948213601e-4,0.06109973364754407,0.06182609634236543
LAGUNA HILLS,Total,Phenanthrene,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAGUNA WOODS,Total,Phenanthrene,1.9902538498896212e-4,0,1.9902538498896212e-4
LAKE FOREST,Total,Phenanthrene,1.1725464019606071e-4,0.001528170864939801,0.0016454255051358616
DANA POINT,Total,Phenanthrene,0.0017890449828293707,0.0022772079069755505,0.004066252889804921
ORANGE CO,Total,Phenanthrene,0.006172404410202339,0.01840204567994624,0.02457445009014858
RANCHO SANTA MARGARITA,Total,Phenanthrene,0.001389851382881635,0.007733490801731121,0.009123342184612755
SAN CLEMENTE,Total,Phenanthrene,1.4561159896294467e-6,0.0019118421129765103,0.0019132982289661398
LAGUNA BEACH,Total,Phenanthrene,8.14527078275369e-5,7.544441258744445e-4,8.358968337019814e-4
MISSION VIEJO,Total,Phorate,0.002934179477807152,0.00637874042291212,0.009312919900719273
LAGUNA WOODS,Total,Phorate,3.9805076997792425e-4,0,3.9805076997792425e-4
LAGUNA NIGUEL,Total,Phorate,0.0035110969080508056,0.028705587950256493,0.032216684858307296
ALISO VIEJO,Total,Phorate,0.0011209634617894812,0.03519569910572815,0.03631666256751764
RANCHO SANTA MARGARITA,Total,Phorate,0.005484955786998011,0.0026759483743014263,0.008160904161299437
ORANGE CO,Total,Phorate,0.012572941366348376,0.015557284995123639,0.028130226361472013
LAGUNA HILLS,Total,Phorate,2.1294115679223988e-4,0.009270727068491632,0.009483668225283872
LAKE FOREST,Total,Phorate,8.745899673516354e-4,0.003056341729879602,0.0039309316972312375
LAGUNA BEACH,Total,Phorate,1.2975937941372246e-4,5.866595069008121e-4,7.164188863145346e-4
SAN JUAN CAPISTRANO,Total,Phorate,8.143029182521798e-4,8.154550798986534e-4,0.0016297579981508332
DANA POINT,Total,Phorate,0.0014249080499269108,0.0026917351146283092,0.00411664316455522
SAN CLEMENTE,Total,Phorate,0.0013860223291677488,0.0038236842259530206,0.005209706555120769
MISSION VIEJO,Total,Pyrene,0.0021125946681708673,0.009602130583290376,0.011714725251461243
LAGUNA NIGUEL,Total,Pyrene,0.003421811845827703,0.02440692615470558,0.027828738000533284
ALISO VIEJO,Total,Pyrene,8.538451152629912e-4,0.059380172348378515,0.06023401746364151
LAGUNA HILLS,Total,Pyrene,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAGUNA WOODS,Total,Pyrene,1.9487648708175215e-4,0,1.9487648708175215e-4
LAKE FOREST,Total,Pyrene,1.1725464019606071e-4,0.001528170864939801,0.0016454255051358616
ORANGE CO,Total,Pyrene,0.006152740316472234,0.009903323134038704,0.016056063450510936
LAGUNA BEACH,Total,Pyrene,3.321067422181577e-5,2.9332975345040607e-4,3.2654042767222186e-4
DANA POINT,Total,Pyrene,0.0018716063315703806,0.0021060135536851896,0.00397761988525557
SAN JUAN CAPISTRANO,Total,Pyrene,4.0598893235750384e-4,4.077275399493267e-4,8.137164723068305e-4
RANCHO SANTA MARGARITA,Total,Pyrene,9.059014324057555e-4,0.0034947885768376627,0.004400690009243418
SAN CLEMENTE,Total,Pyrene,1.4561159896294467e-6,0.0019118421129765103,0.0019132982289661398
MISSION VIEJO,Total,Tetrachlorvinphos (Stirofos),0.0011736717911228608,0.002551496169164848,0.0037251679602877084
LAGUNA WOODS,Total,Tetrachlorvinphos (Stirofos),1.592203079911697e-4,0,1.592203079911697e-4
LAGUNA NIGUEL,Total,Tetrachlorvinphos (Stirofos),0.001404438763220322,0.011482235180102596,0.012886673943322918
ALISO VIEJO,Total,Tetrachlorvinphos (Stirofos),4.483853847157925e-4,0.014078279642291263,0.014526665027007056
RANCHO SANTA MARGARITA,Total,Tetrachlorvinphos (Stirofos),0.002193982314799204,0.0010703793497205704,0.0032643616645197746
ORANGE CO,Total,Tetrachlorvinphos (Stirofos),0.005029176546539349,0.006222913998049456,0.011252090544588804
LAGUNA HILLS,Total,Tetrachlorvinphos (Stirofos),8.517646271689594e-5,0.003708290827396652,0.003793467290113548
LAKE FOREST,Total,Tetrachlorvinphos (Stirofos),3.498359869406541e-4,0.0012225366919518409,0.001572372678892495
LAGUNA BEACH,Total,Tetrachlorvinphos (Stirofos),5.190375176548898e-5,2.3466380276032487e-4,2.865675545258139e-4
SAN JUAN CAPISTRANO,Total,Tetrachlorvinphos (Stirofos),3.2572116730087195e-4,3.261820319594614e-4,6.519031992603334e-4
DANA POINT,Total,Tetrachlorvinphos (Stirofos),5.699632199707643e-4,0.0010766940458513238,0.001646657265822088
SAN CLEMENTE,Total,Tetrachlorvinphos (Stirofos),5.544089316670995e-4,0.001529473690381208,0.0020838826220483074
MISSION VIEJO,Total,Tokuthion (Prothiofos),0.0017605076866842912,0.0038272442537472706,0.005587751940431562
LAGUNA WOODS,Total,Tokuthion (Prothiofos),2.3883046198675456e-4,0,2.3883046198675456e-4
LAGUNA NIGUEL,Total,Tokuthion (Prothiofos),0.0021066581448304835,0.017223352770153896,0.01933001091498438
ALISO VIEJO,Total,Tokuthion (Prothiofos),6.725780770736889e-4,0.021117419463436895,0.021789997540510583
RANCHO SANTA MARGARITA,Total,Tokuthion (Prothiofos),0.0032909734721988065,0.0016055690245808556,0.004896542496779662
ORANGE CO,Total,Tokuthion (Prothiofos),0.007543764819809023,0.009334370997074183,0.016878135816883206
LAGUNA HILLS,Total,Tokuthion (Prothiofos),1.277646940753439e-4,0.005562436241094978,0.005690200935170322
LAKE FOREST,Total,Tokuthion (Prothiofos),5.247539804109812e-4,0.0018338050379277614,0.0023585590183387425
LAGUNA BEACH,Total,Tokuthion (Prothiofos),7.785562764823348e-5,3.519957041404873e-4,4.298513317887208e-4
SAN JUAN CAPISTRANO,Total,Tokuthion (Prothiofos),4.88581750951308e-4,4.89273047939192e-4,9.778547988905e-4
DANA POINT,Total,Tokuthion (Prothiofos),8.549448299561465e-4,0.0016150410687769856,0.0024699858987331322
SAN CLEMENTE,Total,Tokuthion (Prothiofos),8.316133975006494e-4,0.0022942105355718122,0.0031258239330724615
MISSION VIEJO,Total,Toxaphene,0.0073354486945178795,0.0159468510572803,0.02328229975179818
LAGUNA WOODS,Total,Toxaphene,9.951269249448107e-4,0,9.951269249448107e-4
LAGUNA NIGUEL,Total,Toxaphene,0.008777742270127014,0.07176396987564124,0.08054171214576825
ALISO VIEJO,Total,Toxaphene,0.0028024086544737033,0.0879892477643204,0.09079165641879411
RANCHO SANTA MARGARITA,Total,Toxaphene,0.013712389467495027,0.0066898709357535655,0.020402260403248593
ORANGE CO,Total,Toxaphene,0.03143235341587094,0.038893212487809095,0.07032556590368003
LAGUNA HILLS,Total,Toxaphene,5.323528919805997e-4,0.023176817671229075,0.023709170563209675
LAKE FOREST,Total,Toxaphene,0.0021864749183790884,0.007640854324699006,0.009827329243078095
LAGUNA BEACH,Total,Toxaphene,3.243984485343062e-4,0.0014666487672520304,0.0017910472157863368
SAN JUAN CAPISTRANO,Total,Toxaphene,0.00203575729563045,0.0020386376997466337,0.004074394995377083
DANA POINT,Total,Toxaphene,0.003562270124817277,0.006729337786570773,0.01029160791138805
SAN CLEMENTE,Total,Toxaphene,0.0034650558229193723,0.00955921056488255,0.013024266387801922
